#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	0.9	0.9	26795	low gain
   2	4100	1.0	1.0	23061	low gain
   3	4100	1.2	1.2	19494	low gain
   4	4100	1.6	1.6	14966	low gain
   5	4000	67.9	67.9	 568	high noise
   6	4104	1.7	1.7	12155	low gain
   7	4100	1.7	1.7	14557	low gain
   8	4100	1.5	1.5	16723	low gain
   9	4100	1.4	1.4	17101	low gain
  10	4100	1.4	1.4	17237	low gain
  11	4100	1.0	1.0	23090	low gain
  12	4100	1.4	1.4	16444	low gain
  13	1000	69.6	69.6	 443	unbonded
  14	4100	1.3	1.3	18101	low gain
  15	4100	1.6	1.6	13580	low gain
  16	4100	1.2	1.2	18780	low gain
  17	4100	1.1	1.1	23541	low gain
  18	4100	1.3	1.3	18288	low gain
  19	4100	1.2	1.2	18301	low gain
  20	4100	1.6	1.6	13973	low gain
  21	1000	70.9	70.9	 438	unbonded
  22	4100	1.8	1.8	13019	low gain
  23	4100	1.5	1.5	16428	low gain
  24	4100	0.8	0.8	29914	low gain
  25	4100	1.7	1.7	13425	low gain
  26	4100	1.2	1.2	19706	low gain
  27	4100	1.9	1.9	12335	low gain
  28	4100	1.3	1.3	15160	low gain
  29	1000	68.7	68.7	 457	unbonded
  30	4100	1.1	1.1	22190	low gain
  31	4100	1.6	1.6	15092	low gain
  32	4100	1.6	1.6	15293	low gain
  33	4100	1.2	1.2	20249	low gain
  34	4100	1.2	1.2	19005	low gain
  35	4100	1.1	1.1	19178	low gain
  36	4100	1.0	1.0	22452	low gain
  37	1000	69.9	69.9	 411	unbonded
  38	4100	1.2	1.2	18638	low gain
  39	4100	1.3	1.3	18243	low gain
  40	4100	1.0	1.0	23442	low gain
  41	4100	0.8	0.8	28869	low gain
  42	4100	1.2	1.2	19071	low gain
  43	4100	1.6	1.6	14539	low gain
  44	4100	0.9	0.9	25906	low gain
  45	1000	71.4	71.4	 423	unbonded
  46	4100	1.5	1.5	14179	low gain
  47	4100	1.4	1.4	16013	low gain
  48	4100	1.5	1.5	14804	low gain
  49	4100	1.2	1.2	19744	low gain
  50	4100	1.2	1.2	19738	low gain
  51	4100	1.3	1.3	17913	low gain
  52	4100	1.2	1.2	17667	low gain
  53	1000	69.2	69.2	 455	unbonded
  54	4100	1.2	1.2	17537	low gain
  55	4100	1.5	1.5	14712	low gain
  56	4100	1.3	1.3	17057	low gain
  57	4100	1.4	1.4	18210	low gain
  58	4100	1.6	1.6	13699	low gain
  59	4100	1.7	1.7	14479	low gain
  60	4100	0.9	0.9	25440	low gain
  61	1000	71.1	71.1	 430	unbonded
  62	4100	1.4	1.4	16488	low gain
  63	4100	0.7	0.7	36250	low gain
  64	4100	1.3	1.3	18235	low gain
  65	4100	1.4	1.4	16914	low gain
  66	4100	1.0	1.0	25822	low gain
  67	4100	1.0	1.0	22324	low gain
  68	4100	1.0	1.0	26017	low gain
  69	1000	73.2	73.2	 403	unbonded
  70	4100	1.4	1.4	16703	low gain
  71	4100	1.0	1.0	23791	low gain
  72	4100	1.3	1.3	17956	low gain
  73	4104	1.2	1.2	19525	low gain
  74	4100	1.7	1.7	13223	low gain
  75	4100	1.4	1.4	17989	low gain
  76	4100	1.6	1.6	13698	low gain
