#chan	code	gain	offset	innse	comment
   0	1500	0.0	0.0	   0	low gain
   1	1000	85.5	85.5	 296	unbonded
   2	1000	83.6	83.6	 340	unbonded
   3	1000	83.4	83.4	 310	unbonded
   4	1000	84.8	84.8	 327	unbonded
   5	1000	85.4	85.4	 529	unbonded
   6	1000	86.6	86.6	 324	unbonded
   7	1000	85.5	85.5	 284	unbonded
   8	1000	85.7	85.7	 370	unbonded
   9	1000	82.2	82.2	 344	unbonded
  10	1000	82.9	82.9	 304	unbonded
  11	1000	84.5	84.5	 302	unbonded
  12	1000	84.1	84.1	 312	unbonded
  13	1000	84.2	84.2	 307	unbonded
  14	1000	87.7	87.7	 354	unbonded
  15	1000	82.6	82.6	 364	unbonded
  16	1000	83.4	83.4	 327	unbonded
  17	1000	87.0	87.0	 362	unbonded
  18	1000	85.4	85.4	 403	unbonded
  19	1000	87.4	87.4	 345	unbonded
  20	1000	82.7	82.7	 310	unbonded
  21	1000	84.0	84.0	 292	unbonded
  22	1000	86.8	86.8	 362	unbonded
  23	1000	85.9	85.9	 346	unbonded
  24	1000	83.9	83.9	 330	unbonded
  25	1000	84.4	84.4	 384	unbonded
  26	1000	81.9	81.9	 320	unbonded
  27	1000	84.8	84.8	 313	unbonded
  28	1000	84.4	84.4	 247	unbonded
  29	1000	83.6	83.6	 339	unbonded
  30	1000	84.9	84.9	 330	unbonded
  31	1000	84.7	84.7	 267	unbonded
  32	1000	85.1	85.1	 316	unbonded
  33	1000	84.0	84.0	 311	unbonded
  34	1000	84.9	84.9	 322	unbonded
  35	1000	84.4	84.4	 334	unbonded
  36	1000	85.7	85.7	 262	unbonded
  37	1000	83.5	83.5	 370	unbonded
  38	1000	82.8	82.8	 314	unbonded
  39	1000	83.4	83.4	 301	unbonded
  40	1000	81.5	81.5	 260	unbonded
  41	1000	82.0	82.0	 409	unbonded
  42	1000	83.9	83.9	 304	unbonded
  43	1000	84.1	84.1	 359	unbonded
  44	1000	82.8	82.8	 380	unbonded
  45	1000	83.6	83.6	 344	unbonded
  46	1000	86.9	86.9	 375	unbonded
  47	1000	84.7	84.7	 363	unbonded
  48	1000	84.5	84.5	 338	unbonded
  49	1000	87.4	87.4	 298	unbonded
  50	1000	82.6	82.6	 292	unbonded
  51	1000	85.8	85.8	 339	unbonded
  52	1000	82.9	82.9	 297	unbonded
  53	1000	87.9	87.9	 336	unbonded
  54	1000	84.6	84.6	 356	unbonded
  55	1000	82.9	82.9	 282	unbonded
  56	1000	82.0	82.0	 391	unbonded
  57	1000	84.2	84.2	 315	unbonded
  58	1000	85.1	85.1	 325	unbonded
  59	1000	84.5	84.5	 373	unbonded
  60	1000	82.7	82.7	 376	unbonded
  61	1000	83.0	83.0	 326	unbonded
  62	1000	82.4	82.4	 324	unbonded
  63	1000	86.1	86.1	 337	unbonded
  64	1000	84.1	84.1	 409	unbonded
  65	1000	83.1	83.1	 313	unbonded
  66	1000	85.7	85.7	 363	unbonded
  67	1000	84.2	84.2	 363	unbonded
  68	1000	85.8	85.8	 369	unbonded
  69	1000	82.6	82.6	 389	unbonded
  70	1000	84.0	84.0	 346	unbonded
  71	1000	83.9	83.9	 359	unbonded
  72	1000	82.5	82.5	 317	unbonded
  73	1000	81.6	81.6	 428	unbonded
  74	1000	85.4	85.4	 328	unbonded
  75	1000	83.3	83.3	 343	unbonded
  76	1000	85.4	85.4	 310	unbonded
  77	1000	82.9	82.9	 309	unbonded
  78	1000	83.9	83.9	 314	unbonded
  79	1000	82.4	82.4	 320	unbonded
  80	1000	84.8	84.8	 397	unbonded
  81	1000	84.3	84.3	 287	unbonded
  82	1000	81.9	81.9	 377	unbonded
  83	1000	81.8	81.8	 277	unbonded
  84	1000	83.2	83.2	 311	unbonded
  85	1000	83.6	83.6	 360	unbonded
  86	1000	85.2	85.2	 353	unbonded
  87	1000	84.6	84.6	 309	unbonded
  88	1000	79.7	79.7	 365	unbonded
  89	1000	85.5	85.5	 324	unbonded
  90	1000	82.1	82.1	 382	unbonded
  91	1000	84.0	84.0	 323	unbonded
  92	1000	82.5	82.5	 347	unbonded
  93	1000	87.6	87.6	 329	unbonded
  94	1000	83.8	83.8	 321	unbonded
  95	1000	81.6	81.6	 345	unbonded
