#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	0.9	0.9	23216	low gain
   2	4100	0.7	0.7	35106	low gain
   3	1000	79.6	79.6	 396	unbonded
   4	4100	1.0	1.0	25426	low gain
   5	4100	0.1	0.1	202116	low gain
   6	4104	0.6	0.6	36827	low gain
   7	4100	0.5	0.5	50798	low gain
   8	4100	0.5	0.5	43688	low gain
   9	4100	0.5	0.5	45442	low gain
  10	4100	0.5	0.5	44579	low gain
  11	1000	75.9	75.9	 402	unbonded
  12	4100	0.7	0.7	34548	low gain
  13	4100	0.9	0.9	25771	low gain
  14	4100	0.6	0.6	39847	low gain
  15	4100	0.5	0.5	43840	low gain
  16	4100	1.1	1.1	21772	low gain
  17	4100	0.7	0.7	34873	low gain
  18	4100	0.6	0.6	34053	low gain
  19	1000	76.3	76.3	 410	unbonded
  20	4100	0.8	0.8	25657	low gain
  21	4100	0.1	0.1	184193	low gain
  22	4100	0.6	0.6	40331	low gain
  23	4100	0.5	0.5	44544	low gain
  24	4100	0.6	0.6	38084	low gain
  25	4100	0.8	0.8	29718	low gain
  26	4100	0.6	0.6	40592	low gain
  27	1000	77.0	77.0	 398	unbonded
  28	4100	1.0	1.0	22073	low gain
  29	4100	0.5	0.5	52443	low gain
  30	4100	1.0	1.0	23445	low gain
  31	4100	0.6	0.6	36048	low gain
  32	4100	0.7	0.7	31260	low gain
  33	4100	0.4	0.4	52753	low gain
  34	4100	0.4	0.4	57863	low gain
  35	1000	76.7	76.7	 418	unbonded
  36	4100	1.0	1.0	23603	low gain
  37	4100	0.5	0.5	45008	low gain
  38	4100	0.7	0.7	31650	low gain
  39	4100	0.8	0.8	27772	low gain
  40	4100	1.2	1.2	20377	low gain
  41	4100	0.3	0.3	65156	low gain
  42	4100	1.0	1.0	21096	low gain
  43	1000	76.6	76.6	 372	unbonded
  44	4100	0.7	0.7	32496	low gain
  45	4100	0.7	0.7	31265	low gain
  46	4100	0.7	0.7	34834	low gain
  47	4100	0.6	0.6	36342	low gain
  48	4100	0.4	0.4	61257	low gain
  49	4100	1.0	1.0	25631	low gain
