#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	1.3	1.3	17056	low gain
   2	4100	1.6	1.6	15058	low gain
   3	4100	1.2	1.2	20773	low gain
   4	4100	1.0	1.0	24588	low gain
   5	4000	57.9	57.9	 672	high noise
   6	4104	1.2	1.2	18126	low gain
   7	4100	0.9	0.9	26847	low gain
   8	4100	1.3	1.3	17866	low gain
   9	4100	1.1	1.1	22117	low gain
  10	4100	1.3	1.3	18168	low gain
  11	4100	1.2	1.2	20207	low gain
  12	4100	1.4	1.4	16460	low gain
  13	1000	55.8	55.8	 497	unbonded
  14	4100	1.4	1.4	18020	low gain
  15	4100	1.1	1.1	21036	low gain
  16	4100	1.1	1.1	19961	low gain
  17	4100	1.2	1.2	20288	low gain
  18	4100	1.4	1.4	16530	low gain
  19	4100	1.1	1.1	21502	low gain
  20	4100	1.0	1.0	21584	low gain
  21	1000	57.2	57.2	 463	unbonded
  22	4100	1.0	1.0	21582	low gain
  23	4100	1.3	1.3	17747	low gain
  24	4100	1.1	1.1	21907	low gain
  25	4100	1.0	1.0	22392	low gain
  26	4100	0.9	0.9	27760	low gain
  27	4100	0.9	0.9	25417	low gain
  28	4100	1.5	1.5	14680	low gain
  29	1000	55.0	55.0	 480	unbonded
  30	4100	0.9	0.9	25386	low gain
  31	4100	0.7	0.7	32148	low gain
  32	4100	1.3	1.3	18518	low gain
  33	4100	1.4	1.4	16991	low gain
  34	4100	0.8	0.8	27911	low gain
  35	4100	1.5	1.5	15511	low gain
  36	4100	0.9	0.9	23936	low gain
  37	1000	56.5	56.5	 514	unbonded
  38	4100	1.9	1.9	11350	low gain
  39	4100	1.0	1.0	21160	low gain
  40	4100	1.2	1.2	19140	low gain
  41	4100	1.0	1.0	23656	low gain
  42	4100	1.3	1.3	16743	low gain
  43	4100	1.1	1.1	21387	low gain
  44	4100	1.3	1.3	17389	low gain
  45	1000	57.3	57.3	 518	unbonded
  46	4100	1.2	1.2	18989	low gain
  47	4100	1.1	1.1	23242	low gain
  48	4100	1.5	1.5	15004	low gain
  49	4100	1.1	1.1	20960	low gain
  50	4100	1.4	1.4	17186	low gain
  51	4100	1.4	1.4	17190	low gain
  52	4100	1.3	1.3	18008	low gain
  53	1000	56.2	56.2	 506	unbonded
  54	4100	1.3	1.3	17489	low gain
  55	4100	1.0	1.0	24214	low gain
  56	4100	1.0	1.0	23192	low gain
  57	4100	1.6	1.6	16212	low gain
  58	4100	1.1	1.1	20534	low gain
  59	4100	1.4	1.4	18111	low gain
  60	4100	1.4	1.4	17764	low gain
  61	1000	58.3	58.3	 469	unbonded
  62	4100	1.5	1.5	14785	low gain
  63	4100	1.2	1.2	19790	low gain
  64	4100	1.3	1.3	18381	low gain
  65	4100	1.1	1.1	21607	low gain
  66	4100	1.4	1.4	17491	low gain
  67	4100	1.3	1.3	18884	low gain
  68	4100	1.3	1.3	18682	low gain
  69	1000	60.8	60.8	 467	unbonded
  70	4100	1.5	1.5	15019	low gain
  71	4100	1.4	1.4	17453	low gain
  72	4100	1.3	1.3	18008	low gain
  73	4104	1.1	1.1	22621	low gain
  74	4100	1.1	1.1	21760	low gain
  75	4100	1.2	1.2	20835	low gain
  76	4100	1.7	1.7	12513	low gain
  77	1000	57.7	57.7	 465	unbonded
  78	4100	1.4	1.4	17796	low gain
  79	4100	1.1	1.1	21114	low gain
  80	4100	0.9	0.9	27597	low gain
  81	4100	1.2	1.2	21612	low gain
  82	4100	1.0	1.0	23088	low gain
  83	4100	1.2	1.2	21513	low gain
  84	4100	0.7	0.7	30089	low gain
  85	1000	58.7	58.7	 459	unbonded
  86	4100	1.4	1.4	17497	low gain
  87	4100	1.1	1.1	21248	low gain
  88	4100	0.7	0.7	32196	low gain
  89	4100	1.4	1.4	15837	low gain
  90	4100	1.1	1.1	20843	low gain
  91	4100	1.3	1.3	18717	low gain
  92	4100	1.2	1.2	19149	low gain
  93	1000	60.0	60.0	 447	unbonded
  94	4100	1.7	1.7	14772	low gain
  95	4100	1.3	1.3	17692	low gain
  96	4100	1.0	1.0	23953	low gain
  97	4100	1.3	1.3	17186	low gain
  98	4100	1.1	1.1	20494	low gain
  99	4100	1.2	1.2	21525	low gain
 100	4100	1.4	1.4	16948	low gain
 101	1000	58.2	58.2	 505	unbonded
 102	4100	1.7	1.7	14110	low gain
