#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	0.8	0.8	29466	low gain
   2	4100	1.0	1.0	23474	low gain
   3	1000	76.9	76.9	 392	unbonded
   4	4100	0.8	0.8	27285	low gain
   5	4100	0.0	0.0	747744	low gain
   6	4104	0.6	0.6	34655	low gain
   7	4100	1.0	1.0	24524	low gain
   8	4100	0.9	0.9	25544	low gain
   9	4100	0.7	0.7	29656	low gain
  10	4100	0.6	0.6	37798	low gain
  11	1000	72.6	72.6	 393	unbonded
  12	4100	1.2	1.2	20848	low gain
  13	4100	0.9	0.9	22552	low gain
  14	4100	0.8	0.8	27920	low gain
  15	4100	1.2	1.2	19382	low gain
  16	4100	0.6	0.6	36288	low gain
  17	4100	0.4	0.4	52699	low gain
  18	4100	0.6	0.6	41022	low gain
  19	1000	73.4	73.4	 382	unbonded
  20	4100	0.6	0.6	40195	low gain
  21	4100	0.4	0.4	58261	low gain
  22	4100	1.0	1.0	25128	low gain
  23	4100	0.6	0.6	36141	low gain
  24	4100	0.4	0.4	58774	low gain
  25	4100	0.7	0.7	33797	low gain
  26	4100	0.8	0.8	29448	low gain
  27	1000	74.1	74.1	 398	unbonded
  28	4100	0.6	0.6	36904	low gain
  29	4100	0.3	0.3	72861	low gain
  30	4100	0.8	0.8	30251	low gain
  31	4100	0.8	0.8	28631	low gain
  32	4100	0.9	0.9	26412	low gain
  33	4100	0.7	0.7	34920	low gain
  34	4100	0.5	0.5	47527	low gain
  35	1000	73.6	73.6	 420	unbonded
  36	4100	1.1	1.1	21688	low gain
  37	4100	0.4	0.4	58156	low gain
  38	4100	1.0	1.0	21907	low gain
  39	4100	0.3	0.3	71314	low gain
  40	4100	0.8	0.8	26042	low gain
  41	4100	0.4	0.4	55080	low gain
  42	4100	0.7	0.7	31860	low gain
  43	1000	73.4	73.4	 408	unbonded
  44	4100	0.6	0.6	38056	low gain
  45	4100	0.4	0.4	57151	low gain
  46	4100	0.7	0.7	32238	low gain
  47	4100	1.0	1.0	21725	low gain
  48	4100	0.7	0.7	32516	low gain
  49	4100	0.8	0.8	28965	low gain
  50	4100	0.2	0.2	103040	low gain
  51	1000	74.3	74.3	 426	unbonded
  52	4100	0.6	0.6	33830	low gain
  53	4100	0.4	0.4	47671	low gain
  54	4100	0.7	0.7	28528	low gain
  55	4100	0.9	0.9	25300	low gain
  56	4100	0.9	0.9	27089	low gain
  57	4100	0.3	0.3	81198	low gain
  58	4100	0.8	0.8	25833	low gain
  59	1000	75.6	75.6	 380	unbonded
  60	4100	1.2	1.2	18592	low gain
  61	4100	0.6	0.6	35596	low gain
  62	4100	0.7	0.7	31112	low gain
  63	4100	0.9	0.9	26475	low gain
  64	4100	0.9	0.9	25626	low gain
  65	4100	0.9	0.9	25185	low gain
  66	4100	1.0	1.0	23092	low gain
  67	1000	71.8	71.8	 363	unbonded
  68	4100	0.7	0.7	31951	low gain
  69	4100	0.8	0.8	28807	low gain
  70	4100	0.4	0.4	62804	low gain
  71	4100	0.8	0.8	28171	low gain
  72	4100	1.0	1.0	24247	low gain
  73	4104	0.9	0.9	24321	low gain
  74	4100	0.6	0.6	37378	low gain
  75	1000	75.1	75.1	 398	unbonded
  76	4100	0.8	0.8	26515	low gain
  77	4100	1.0	1.0	22899	low gain
  78	4100	0.4	0.4	61577	low gain
  79	4100	0.6	0.6	40313	low gain
  80	4100	0.2	0.2	102313	low gain
  81	4100	0.9	0.9	29297	low gain
  82	4100	0.2	0.2	101387	low gain
  83	1000	75.6	75.6	 387	unbonded
  84	4100	0.6	0.6	37862	low gain
  85	4100	0.5	0.5	51456	low gain
  86	4100	0.7	0.7	33071	low gain
  87	4100	0.7	0.7	30788	low gain
  88	4100	0.6	0.6	45814	low gain
  89	4100	0.5	0.5	46239	low gain
  90	4100	0.3	0.3	87214	low gain
  91	1000	74.7	74.7	 435	unbonded
  92	4100	1.6	1.6	14723	low gain
  93	4100	1.0	1.0	23593	low gain
  94	4100	0.6	0.6	43621	low gain
  95	4100	0.7	0.7	33116	low gain
  96	4100	0.8	0.8	28461	low gain
  97	4100	0.4	0.4	55217	low gain
  98	4100	1.0	1.0	21875	low gain
  99	1000	76.2	76.2	 427	unbonded
 100	4100	0.6	0.6	40664	low gain
 101	4100	0.3	0.3	70675	low gain
 102	4100	1.0	1.0	23339	low gain
 103	4100	0.8	0.8	31182	low gain
 104	4100	0.9	0.9	25779	low gain
 105	4100	0.4	0.4	62057	low gain
 106	4100	1.1	1.1	19550	low gain
 107	1000	73.6	73.6	 405	unbonded
 108	4100	1.0	1.0	25021	low gain
 109	4100	0.8	0.8	26508	low gain
 110	4100	0.6	0.6	40814	low gain
 111	4100	0.5	0.5	53730	low gain
 112	4100	0.8	0.8	27036	low gain
 113	4100	0.9	0.9	25258	low gain
 114	4100	0.6	0.6	36453	low gain
 115	1000	72.9	72.9	 393	unbonded
 116	4100	1.0	1.0	24242	low gain
 117	4100	0.8	0.8	30740	low gain
 118	4100	0.7	0.7	33665	low gain
 119	4100	0.6	0.6	39947	low gain
 120	4100	0.6	0.6	37234	low gain
 121	4100	0.9	0.9	26876	low gain
 122	4100	0.5	0.5	49491	low gain
 123	4000	77.2	77.2	 694	high noise
 124	4100	1.0	1.0	21939	low gain
