#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	0.9	0.9	25419	low gain
   2	4100	1.1	1.1	21692	low gain
   3	4100	1.1	1.1	22715	low gain
   4	4100	1.1	1.1	21983	low gain
   5	4000	71.1	71.1	 558	high noise
   6	4104	1.1	1.1	21710	low gain
   7	4100	1.9	1.9	12896	low gain
   8	4100	1.3	1.3	17479	low gain
   9	4100	0.9	0.9	27132	low gain
  10	4100	1.4	1.4	14978	low gain
  11	4100	1.4	1.4	16462	low gain
  12	4100	1.1	1.1	22198	low gain
  13	1000	71.5	71.5	 438	unbonded
  14	4100	1.8	1.8	13573	low gain
  15	4100	0.8	0.8	29498	low gain
  16	4100	1.7	1.7	14046	low gain
  17	4100	1.3	1.3	19928	low gain
  18	4100	1.3	1.3	18395	low gain
  19	4100	1.3	1.3	17246	low gain
  20	4100	1.5	1.5	15173	low gain
  21	1000	73.2	73.2	 421	unbonded
  22	4100	1.3	1.3	18089	low gain
  23	4100	1.4	1.4	17968	low gain
  24	4100	1.4	1.4	16571	low gain
  25	4100	1.0	1.0	22957	low gain
  26	4100	1.5	1.5	16306	low gain
  27	4100	1.1	1.1	20140	low gain
  28	4100	1.5	1.5	13929	low gain
  29	1000	70.7	70.7	 426	unbonded
  30	4100	1.5	1.5	16384	low gain
  31	4100	1.1	1.1	22784	low gain
  32	4100	1.4	1.4	16832	low gain
  33	4100	1.2	1.2	21445	low gain
  34	4100	1.2	1.2	20114	low gain
  35	4100	1.2	1.2	19832	low gain
  36	4100	1.2	1.2	18496	low gain
  37	1000	72.1	72.1	 425	unbonded
  38	4100	1.6	1.6	14373	low gain
  39	4100	0.9	0.9	24839	low gain
  40	4100	1.4	1.4	18146	low gain
  41	4100	1.3	1.3	18371	low gain
  42	4100	1.6	1.6	13971	low gain
  43	4100	1.0	1.0	22491	low gain
  44	4100	1.1	1.1	18927	low gain
  45	1000	73.4	73.4	 442	unbonded
  46	4100	1.7	1.7	13339	low gain
  47	4100	1.5	1.5	16462	low gain
  48	4100	1.2	1.2	19721	low gain
  49	4100	0.9	0.9	27485	low gain
  50	4100	1.1	1.1	22935	low gain
  51	4100	1.2	1.2	19909	low gain
  52	4100	1.2	1.2	16917	low gain
  53	1000	71.3	71.3	 453	unbonded
  54	4100	1.6	1.6	13734	low gain
  55	4100	1.0	1.0	22381	low gain
  56	4100	1.4	1.4	16945	low gain
  57	4100	1.5	1.5	15282	low gain
  58	4100	1.5	1.5	15301	low gain
  59	4100	1.3	1.3	19225	low gain
  60	4100	1.3	1.3	17112	low gain
  61	1000	73.2	73.2	 423	unbonded
  62	4100	1.3	1.3	18034	low gain
  63	4100	1.6	1.6	15100	low gain
  64	4100	1.2	1.2	20882	low gain
  65	4100	1.6	1.6	15159	low gain
  66	4100	1.6	1.6	14955	low gain
  67	4100	0.9	0.9	28435	low gain
  68	4100	1.3	1.3	17129	low gain
  69	1000	75.0	75.0	 422	unbonded
  70	4100	1.6	1.6	14501	low gain
  71	4100	1.3	1.3	18864	low gain
  72	4100	1.5	1.5	15395	low gain
  73	4104	1.2	1.2	18961	low gain
  74	4100	1.1	1.1	21130	low gain
  75	4100	1.3	1.3	18712	low gain
  76	4100	1.0	1.0	24023	low gain
  77	1000	73.3	73.3	 412	unbonded
  78	4100	1.5	1.5	16023	low gain
  79	4100	1.0	1.0	23059	low gain
  80	4100	1.0	1.0	24033	low gain
  81	4100	1.5	1.5	17289	low gain
  82	4100	1.2	1.2	19494	low gain
  83	4100	1.4	1.4	15716	low gain
  84	4100	1.2	1.2	18705	low gain
  85	1000	73.5	73.5	 399	unbonded
  86	4100	1.6	1.6	14513	low gain
  87	4100	1.0	1.0	20695	low gain
  88	4100	0.8	0.8	27379	low gain
  89	4100	1.6	1.6	14767	low gain
  90	4100	1.2	1.2	20686	low gain
  91	4100	1.3	1.3	19746	low gain
  92	4100	1.1	1.1	21672	low gain
  93	1000	75.1	75.1	 426	unbonded
