#chan	code	gain	offset	innse	comment
   0	1000	0.0	0.0	   0	unbonded
   1	4004	0.6	0.6	37762	high noise
   2	4004	1.1	1.1	20607	high noise
   3	4004	0.6	0.6	42657	high noise
   4	4004	1.2	1.2	20665	high noise
   5	4004	0.5	0.5	58551	high noise
   6	4004	1.1	1.1	20605	high noise
   7	4004	0.9	0.9	26865	high noise
   8	4004	1.0	1.0	24914	high noise
   9	4004	1.3	1.3	18222	high noise
  10	4004	0.9	0.9	23091	high noise
  11	4004	0.8	0.8	28814	high noise
  12	4004	1.3	1.3	17709	high noise
  13	4004	1.0	1.0	21528	high noise
  14	4004	0.7	0.7	33574	high noise
  15	4004	0.8	0.8	30786	high noise
  16	4004	1.5	1.5	15855	high noise
  17	4004	0.7	0.7	33684	high noise
  18	4004	1.3	1.3	18095	high noise
  19	4004	1.2	1.2	18398	high noise
  20	4004	0.7	0.7	31306	high noise
  21	4004	0.9	0.9	25000	high noise
  22	4004	1.1	1.1	19981	high noise
  23	4004	1.2	1.2	19906	high noise
  24	4004	1.0	1.0	25027	high noise
  25	4004	1.0	1.0	23423	high noise
  26	4004	0.8	0.8	28845	high noise
  27	4004	1.0	1.0	23310	high noise
  28	4004	1.3	1.3	17006	high noise
  29	4004	0.6	0.6	40667	high noise
  30	4004	1.2	1.2	19799	high noise
  31	4004	0.8	0.8	27093	high noise
  32	4004	1.3	1.3	18960	high noise
  33	4004	1.0	1.0	25788	high noise
  34	4004	0.7	0.7	34057	high noise
  35	4004	0.9	0.9	26665	high noise
  36	4004	1.1	1.1	20248	high noise
  37	4004	1.0	1.0	25036	high noise
  38	4004	1.0	1.0	24166	high noise
  39	4004	0.4	0.4	49372	high noise
  40	4004	1.2	1.2	20363	high noise
  41	4004	1.1	1.1	19798	high noise
  42	4004	1.0	1.0	23033	high noise
  43	4004	0.9	0.9	25460	high noise
  44	4004	1.1	1.1	20154	high noise
  45	4004	1.1	1.1	21731	high noise
  46	4004	1.0	1.0	20401	high noise
  47	4004	1.4	1.4	15781	high noise
