#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	0.9	0.9	27741	low gain
   2	4100	0.4	0.4	55018	low gain
   3	4100	1.4	1.4	17742	low gain
   4	4100	0.8	0.8	29961	low gain
   5	4000	77.2	77.2	 548	high noise
   6	4104	1.2	1.2	18006	low gain
   7	4100	1.4	1.4	17602	low gain
   8	4100	1.1	1.1	23035	low gain
   9	4100	1.1	1.1	21063	low gain
  10	4100	1.0	1.0	24172	low gain
  11	4100	1.3	1.3	17631	low gain
  12	4100	1.1	1.1	22063	low gain
  13	1000	73.3	73.3	 390	unbonded
  14	4100	1.1	1.1	20985	low gain
  15	4100	0.9	0.9	27153	low gain
  16	4100	1.5	1.5	15803	low gain
  17	4100	0.8	0.8	30201	low gain
  18	4100	1.0	1.0	21723	low gain
  19	4100	0.9	0.9	24828	low gain
  20	4100	1.0	1.0	21218	low gain
  21	1000	73.4	73.4	 404	unbonded
  22	4100	1.1	1.1	23173	low gain
  23	4100	1.0	1.0	24792	low gain
  24	4100	1.3	1.3	18376	low gain
  25	4100	1.0	1.0	24175	low gain
  26	4100	1.1	1.1	22899	low gain
  27	4100	1.7	1.7	13946	low gain
  28	4100	1.2	1.2	19161	low gain
  29	1000	73.3	73.3	 389	unbonded
  30	4100	1.2	1.2	20356	low gain
  31	4100	1.5	1.5	16363	low gain
  32	4100	1.2	1.2	20785	low gain
  33	4100	0.8	0.8	29363	low gain
  34	4100	1.0	1.0	22882	low gain
  35	4100	0.7	0.7	31804	low gain
  36	4100	1.3	1.3	17703	low gain
  37	1000	73.3	73.3	 410	unbonded
  38	4100	1.3	1.3	17675	low gain
  39	4100	0.7	0.7	32854	low gain
  40	4100	0.9	0.9	24171	low gain
  41	4100	0.9	0.9	25241	low gain
  42	4100	1.0	1.0	24092	low gain
  43	4100	1.3	1.3	17719	low gain
  44	4100	1.0	1.0	22516	low gain
  45	1000	75.3	75.3	 389	unbonded
  46	4100	1.4	1.4	16623	low gain
  47	4100	1.0	1.0	22596	low gain
  48	4100	1.0	1.0	23625	low gain
  49	4100	1.0	1.0	25759	low gain
  50	4100	1.0	1.0	22881	low gain
  51	4100	1.3	1.3	18554	low gain
  52	4100	0.9	0.9	23694	low gain
  53	1000	73.4	73.4	 398	unbonded
  54	4100	1.1	1.1	20520	low gain
  55	4100	0.7	0.7	35642	low gain
  56	4100	1.1	1.1	23646	low gain
  57	4100	1.5	1.5	16636	low gain
  58	4100	1.0	1.0	22856	low gain
  59	4100	1.0	1.0	24837	low gain
  60	4100	1.2	1.2	19599	low gain
  61	1000	72.7	72.7	 426	unbonded
  62	4100	1.2	1.2	19750	low gain
  63	4100	0.9	0.9	27552	low gain
  64	4100	1.0	1.0	22008	low gain
  65	4100	1.2	1.2	20418	low gain
  66	4100	1.2	1.2	18812	low gain
  67	4100	0.7	0.7	30604	low gain
  68	4100	1.0	1.0	24250	low gain
  69	1000	75.8	75.8	 397	unbonded
  70	4100	1.5	1.5	15092	low gain
  71	4100	1.3	1.3	19348	low gain
  72	4100	0.8	0.8	29381	low gain
  73	4104	1.3	1.3	16713	low gain
  74	4100	0.9	0.9	26961	low gain
  75	4100	1.4	1.4	18013	low gain
  76	4100	0.9	0.9	24107	low gain
  77	1000	73.9	73.9	 419	unbonded
  78	4100	1.6	1.6	13409	low gain
  79	4100	0.8	0.8	29852	low gain
  80	4100	0.4	0.4	60884	low gain
  81	4100	1.0	1.0	24649	low gain
  82	4100	1.4	1.4	17332	low gain
  83	4100	1.0	1.0	21063	low gain
  84	4100	0.4	0.4	53763	low gain
  85	1000	73.5	73.5	 423	unbonded
  86	4100	0.8	0.8	29750	low gain
  87	4100	1.6	1.6	13171	low gain
  88	4100	1.3	1.3	19501	low gain
