#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	0.5	0.5	45443	low gain
   2	4100	0.8	0.8	31373	low gain
   3	4100	0.7	0.7	32196	low gain
   4	4100	0.5	0.5	45591	low gain
   5	4000	59.2	59.2	 614	high noise
   6	4104	1.3	1.3	16773	low gain
   7	4100	0.9	0.9	25901	low gain
   8	4100	1.0	1.0	24060	low gain
   9	4100	0.8	0.8	30025	low gain
  10	4100	1.0	1.0	24150	low gain
  11	4100	0.9	0.9	26843	low gain
  12	4100	0.8	0.8	28732	low gain
  13	1000	59.2	59.2	 436	unbonded
  14	4100	1.4	1.4	17973	low gain
  15	4100	0.7	0.7	35966	low gain
  16	4100	1.1	1.1	21826	low gain
  17	4100	0.9	0.9	27686	low gain
  18	4100	0.7	0.7	30788	low gain
  19	4100	0.8	0.8	28345	low gain
  20	4100	1.3	1.3	16897	low gain
  21	1000	61.3	61.3	 421	unbonded
  22	4100	1.1	1.1	21650	low gain
  23	4100	0.8	0.8	29485	low gain
  24	4100	0.9	0.9	24354	low gain
  25	4100	0.7	0.7	35051	low gain
  26	4100	1.0	1.0	25728	low gain
  27	4100	1.0	1.0	23639	low gain
  28	4100	0.9	0.9	26815	low gain
  29	1000	58.3	58.3	 435	unbonded
  30	4100	1.1	1.1	20941	low gain
  31	4100	0.8	0.8	29142	low gain
  32	4100	1.3	1.3	19127	low gain
  33	4100	0.5	0.5	41500	low gain
  34	4100	0.7	0.7	34594	low gain
  35	4100	1.3	1.3	18380	low gain
  36	4100	0.6	0.6	35653	low gain
  37	1000	60.4	60.4	 469	unbonded
  38	4100	1.0	1.0	22120	low gain
  39	4100	0.9	0.9	28146	low gain
  40	4100	1.0	1.0	23556	low gain
  41	4100	0.5	0.5	44622	low gain
  42	4100	0.7	0.7	32992	low gain
  43	4100	0.6	0.6	44752	low gain
  44	4100	0.7	0.7	33295	low gain
  45	1000	61.0	61.0	 449	unbonded
  46	4100	1.5	1.5	15499	low gain
  47	4100	0.5	0.5	45730	low gain
  48	4100	0.6	0.6	42038	low gain
  49	4100	0.5	0.5	50730	low gain
  50	4100	0.5	0.5	43914	low gain
  51	4100	1.3	1.3	17618	low gain
  52	4100	0.6	0.6	38072	low gain
  53	1000	59.6	59.6	 446	unbonded
  54	4100	1.1	1.1	19610	low gain
  55	4100	0.8	0.8	29841	low gain
  56	4100	0.6	0.6	39903	low gain
  57	4100	1.0	1.0	23983	low gain
  58	4100	0.9	0.9	25512	low gain
  59	4100	1.2	1.2	19186	low gain
  60	4100	1.2	1.2	17725	low gain
  61	1000	62.4	62.4	 448	unbonded
  62	4100	1.2	1.2	19038	low gain
  63	4100	0.7	0.7	37151	low gain
  64	4100	1.1	1.1	21706	low gain
  65	4100	1.1	1.1	21965	low gain
  66	4100	0.9	0.9	29055	low gain
  67	4100	0.9	0.9	24020	low gain
  68	4100	1.2	1.2	20726	low gain
  69	1000	64.8	64.8	 432	unbonded
  70	4100	1.2	1.2	20599	low gain
  71	4100	1.1	1.1	23206	low gain
  72	4100	1.2	1.2	19603	low gain
  73	4104	1.0	1.0	21674	low gain
  74	4100	0.9	0.9	28445	low gain
  75	4100	1.4	1.4	16894	low gain
  76	4100	1.1	1.1	19661	low gain
  77	1000	62.2	62.2	 456	unbonded
