#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	0.6	0.6	40831	low gain
   2	4100	1.0	1.0	22427	low gain
   3	4100	1.0	1.0	26416	low gain
   4	4100	1.2	1.2	21299	low gain
   5	1000	80.0	80.0	 513	unbonded
   6	4104	1.0	1.0	22233	low gain
   7	4100	0.7	0.7	37288	low gain
   8	4100	1.0	1.0	22036	low gain
   9	4100	0.9	0.9	28608	low gain
  10	4100	1.0	1.0	23991	low gain
  11	4100	0.5	0.5	45484	low gain
  12	4100	1.0	1.0	24635	low gain
  13	1000	75.8	75.8	 384	unbonded
  14	4100	1.4	1.4	17623	low gain
  15	4100	1.2	1.2	20683	low gain
  16	4100	0.8	0.8	27669	low gain
  17	4100	1.0	1.0	24426	low gain
  18	4100	1.3	1.3	17902	low gain
  19	4100	0.9	0.9	24334	low gain
  20	4100	1.1	1.1	21170	low gain
  21	1000	76.5	76.5	 401	unbonded
  22	4100	1.3	1.3	18231	low gain
  23	4100	0.9	0.9	26293	low gain
  24	4100	1.0	1.0	24981	low gain
  25	4100	1.1	1.1	19926	low gain
  26	4100	1.0	1.0	25614	low gain
  27	4100	1.3	1.3	17409	low gain
  28	4100	0.6	0.6	33689	low gain
  29	1000	76.3	76.3	 379	unbonded
  30	4100	1.5	1.5	16531	low gain
  31	4100	1.5	1.5	15669	low gain
  32	4100	0.9	0.9	26212	low gain
  33	4100	1.3	1.3	16117	low gain
  34	4100	0.9	0.9	25880	low gain
  35	4100	0.7	0.7	35129	low gain
  36	4100	0.6	0.6	38137	low gain
  37	1000	75.6	75.6	 400	unbonded
  38	4100	1.3	1.3	17081	low gain
  39	4100	0.9	0.9	26241	low gain
  40	4100	1.1	1.1	22880	low gain
  41	4100	1.1	1.1	19800	low gain
  42	4100	1.1	1.1	22304	low gain
  43	4100	1.3	1.3	17254	low gain
  44	4100	1.0	1.0	21723	low gain
  45	1000	77.4	77.4	 391	unbonded
  46	4100	1.2	1.2	19393	low gain
  47	4100	1.1	1.1	21874	low gain
  48	4100	1.3	1.3	17939	low gain
  49	4100	0.7	0.7	33981	low gain
  50	4100	1.2	1.2	21802	low gain
  51	4100	1.2	1.2	20354	low gain
  52	4100	0.8	0.8	26178	low gain
  53	1000	75.6	75.6	 402	unbonded
  54	4100	1.0	1.0	22312	low gain
  55	4100	1.2	1.2	20442	low gain
  56	4100	1.5	1.5	17893	low gain
  57	4100	0.8	0.8	28563	low gain
  58	4100	1.1	1.1	20870	low gain
  59	4100	1.3	1.3	18444	low gain
  60	4100	1.0	1.0	22807	low gain
  61	1000	76.4	76.4	 386	unbonded
  62	4100	1.3	1.3	18364	low gain
  63	4100	1.1	1.1	21707	low gain
  64	4100	1.3	1.3	18378	low gain
  65	4100	1.1	1.1	22066	low gain
  66	4100	1.0	1.0	25287	low gain
