#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	0.9	0.9	25912	low gain
   2	4100	0.9	0.9	27101	low gain
   3	4100	0.7	0.7	33322	low gain
   4	4100	0.7	0.7	32789	low gain
   5	4000	75.2	75.2	 549	high noise
   6	4104	1.0	1.0	21606	low gain
   7	4100	0.7	0.7	35153	low gain
   8	4100	1.2	1.2	19867	low gain
   9	4100	0.5	0.5	45634	low gain
  10	4100	0.8	0.8	28813	low gain
  11	4100	1.0	1.0	23605	low gain
  12	4100	0.6	0.6	38089	low gain
  13	1000	69.9	69.9	 432	unbonded
  14	4100	0.6	0.6	39762	low gain
  15	4100	0.4	0.4	56799	low gain
  16	4100	0.7	0.7	32257	low gain
  17	4100	0.4	0.4	58993	low gain
  18	4100	1.2	1.2	19215	low gain
  19	4100	0.5	0.5	45458	low gain
  20	4100	0.9	0.9	25257	low gain
  21	1000	69.4	69.4	 430	unbonded
  22	4100	1.0	1.0	22374	low gain
  23	4100	0.9	0.9	26768	low gain
  24	4100	0.7	0.7	33328	low gain
  25	4100	1.0	1.0	20947	low gain
  26	4100	0.6	0.6	37310	low gain
  27	4100	0.9	0.9	23577	low gain
  28	4100	1.0	1.0	23550	low gain
  29	1000	69.7	69.7	 407	unbonded
  30	4100	1.1	1.1	21821	low gain
  31	4100	0.8	0.8	27956	low gain
  32	4100	0.6	0.6	39189	low gain
  33	4100	0.5	0.5	41264	low gain
  34	4100	0.7	0.7	33627	low gain
  35	4100	0.4	0.4	56636	low gain
  36	4100	0.7	0.7	30187	low gain
  37	1000	69.3	69.3	 414	unbonded
  38	4100	1.1	1.1	20596	low gain
  39	4100	0.7	0.7	33931	low gain
  40	4100	0.3	0.3	74455	low gain
  41	4100	0.6	0.6	35437	low gain
  42	4100	0.8	0.8	26703	low gain
  43	4100	0.7	0.7	36665	low gain
  44	4100	0.5	0.5	46191	low gain
  45	1000	70.8	70.8	 419	unbonded
  46	4100	0.5	0.5	45765	low gain
  47	4100	0.7	0.7	36644	low gain
