#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	1.2	1.2	18875	low gain
   2	4100	1.0	1.0	23769	low gain
   3	1000	80.2	80.2	 418	unbonded
   4	4100	1.4	1.4	16964	low gain
   5	4100	1.3	1.3	24826	low gain
   6	4104	1.2	1.2	17212	low gain
   7	4100	1.4	1.4	16655	low gain
   8	4100	1.4	1.4	16656	low gain
   9	4100	1.5	1.5	15995	low gain
  10	4100	1.7	1.7	14403	low gain
  11	1000	76.9	76.9	 376	unbonded
  12	4100	2.0	2.0	10988	low gain
  13	4100	1.1	1.1	20934	low gain
  14	4100	1.6	1.6	15602	low gain
  15	4100	0.7	0.7	35774	low gain
  16	4100	1.2	1.2	18449	low gain
  17	4100	0.8	0.8	31592	low gain
  18	4100	0.8	0.8	29679	low gain
  19	1000	77.5	77.5	 374	unbonded
  20	4100	1.6	1.6	14082	low gain
  21	4100	1.7	1.7	13325	low gain
  22	4100	1.2	1.2	20619	low gain
  23	4100	1.3	1.3	18472	low gain
  24	4100	1.6	1.6	14573	low gain
  25	4100	0.9	0.9	27192	low gain
  26	4100	1.3	1.3	18022	low gain
  27	1000	77.5	77.5	 390	unbonded
  28	4100	1.4	1.4	16308	low gain
  29	4100	1.4	1.4	16525	low gain
  30	4100	1.4	1.4	18079	low gain
  31	4100	1.6	1.6	14485	low gain
  32	4100	1.3	1.3	17809	low gain
  33	4100	1.5	1.5	14852	low gain
  34	4100	1.3	1.3	17769	low gain
  35	1000	77.2	77.2	 365	unbonded
  36	4100	1.7	1.7	14626	low gain
  37	4100	1.6	1.6	12907	low gain
  38	4100	1.1	1.1	20147	low gain
  39	4100	1.3	1.3	18575	low gain
  40	4100	1.3	1.3	18761	low gain
  41	4100	1.2	1.2	17827	low gain
  42	4100	1.4	1.4	15792	low gain
  43	1000	77.2	77.2	 408	unbonded
  44	4100	1.2	1.2	20657	low gain
  45	4100	1.1	1.1	22299	low gain
  46	4100	1.0	1.0	21029	low gain
  47	4100	1.2	1.2	18825	low gain
  48	4100	1.2	1.2	20104	low gain
  49	4100	1.2	1.2	20182	low gain
  50	4100	1.3	1.3	19667	low gain
  51	1000	78.5	78.5	 405	unbonded
  52	4100	1.5	1.5	14033	low gain
  53	4100	1.5	1.5	14725	low gain
  54	4100	1.3	1.3	16855	low gain
  55	4100	1.5	1.5	15691	low gain
  56	4100	1.0	1.0	23261	low gain
  57	4100	1.5	1.5	16429	low gain
  58	4100	2.1	2.1	10551	low gain
  59	1000	80.2	80.2	 397	unbonded
  60	4100	1.2	1.2	19685	low gain
  61	4100	1.0	1.0	22118	low gain
  62	4100	1.5	1.5	15627	low gain
  63	4100	1.4	1.4	19539	low gain
  64	4100	1.5	1.5	15554	low gain
  65	4100	1.3	1.3	19872	low gain
  66	4100	1.3	1.3	18019	low gain
  67	1000	75.6	75.6	 397	unbonded
  68	4100	1.7	1.7	14813	low gain
