#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	1.3	1.3	18543	low gain
   2	4100	1.3	1.3	18279	low gain
   3	1000	58.7	58.7	 515	unbonded
   4	4100	1.8	1.8	13779	low gain
   5	4100	1.0	1.0	30996	low gain
   6	4104	1.1	1.1	19154	low gain
   7	4100	1.3	1.3	18142	low gain
   8	4100	1.2	1.2	20722	low gain
   9	4100	1.4	1.4	17068	low gain
  10	4100	1.0	1.0	22220	low gain
  11	1000	55.3	55.3	 523	unbonded
  12	4100	1.3	1.3	18405	low gain
  13	4100	1.3	1.3	17427	low gain
  14	4100	0.8	0.8	28198	low gain
  15	4100	1.4	1.4	16812	low gain
  16	4100	1.3	1.3	18324	low gain
  17	4100	1.1	1.1	23167	low gain
  18	4100	1.4	1.4	16258	low gain
  19	1000	56.0	56.0	 529	unbonded
  20	4100	1.2	1.2	18577	low gain
  21	4100	1.2	1.2	18400	low gain
  22	4100	1.5	1.5	17666	low gain
  23	4100	1.0	1.0	23944	low gain
  24	4100	0.9	0.9	26085	low gain
  25	4100	1.0	1.0	24406	low gain
  26	4100	1.2	1.2	19600	low gain
  27	   0	56.5	56.5	 549	OK
  28	4100	1.5	1.5	14870	low gain
  29	4100	1.3	1.3	16471	low gain
  30	4100	1.2	1.2	20387	low gain
  31	4100	1.4	1.4	17136	low gain
  32	4100	1.2	1.2	18161	low gain
  33	4100	1.5	1.5	14836	low gain
  34	4100	1.1	1.1	21539	low gain
  35	   0	56.6	56.6	 545	OK
  36	4100	1.3	1.3	17818	low gain
  37	4100	1.3	1.3	16803	low gain
  38	4100	1.1	1.1	20400	low gain
  39	4100	0.9	0.9	23905	low gain
  40	4100	0.9	0.9	29096	low gain
  41	4100	1.2	1.2	19723	low gain
  42	4100	1.2	1.2	19573	low gain
  43	1000	56.2	56.2	 497	unbonded
  44	4100	1.2	1.2	18497	low gain
  45	4100	1.2	1.2	19433	low gain
  46	4100	1.2	1.2	18458	low gain
  47	4100	1.7	1.7	14730	low gain
  48	4100	1.2	1.2	19291	low gain
  49	4100	1.0	1.0	21879	low gain
  50	4100	1.4	1.4	17346	low gain
  51	1000	57.1	57.1	 525	unbonded
  52	4100	1.3	1.3	17857	low gain
  53	4100	1.0	1.0	22289	low gain
  54	4100	1.3	1.3	17609	low gain
  55	4100	0.9	0.9	25001	low gain
  56	4100	1.1	1.1	19948	low gain
  57	4100	1.3	1.3	18467	low gain
  58	4100	0.8	0.8	29105	low gain
  59	1000	57.9	57.9	 517	unbonded
  60	4100	1.5	1.5	16239	low gain
  61	4100	1.3	1.3	18773	low gain
  62	4100	0.9	0.9	24143	low gain
  63	4100	0.9	0.9	26969	low gain
  64	4100	1.3	1.3	17625	low gain
  65	4100	1.2	1.2	20907	low gain
  66	4100	1.7	1.7	14227	low gain
  67	1000	54.8	54.8	 533	unbonded
  68	4100	1.3	1.3	18668	low gain
  69	4100	1.1	1.1	22278	low gain
  70	4100	1.1	1.1	21356	low gain
  71	4100	1.1	1.1	22075	low gain
  72	4100	1.3	1.3	19776	low gain
  73	4104	1.4	1.4	16727	low gain
  74	4100	1.3	1.3	17691	low gain
  75	   0	57.6	57.6	 551	OK
  76	4100	1.4	1.4	14913	low gain
  77	4100	1.4	1.4	15903	low gain
  78	4100	1.6	1.6	15342	low gain
  79	4100	1.2	1.2	21373	low gain
  80	4100	0.8	0.8	30268	low gain
  81	4100	1.0	1.0	27041	low gain
  82	4100	1.1	1.1	21487	low gain
  83	1000	57.7	57.7	 521	unbonded
  84	4100	1.4	1.4	17239	low gain
  85	4100	1.2	1.2	20784	low gain
  86	4100	1.2	1.2	20445	low gain
  87	4100	1.3	1.3	17916	low gain
  88	4100	1.5	1.5	15579	low gain
  89	4100	1.4	1.4	16503	low gain
  90	4100	1.5	1.5	17642	low gain
  91	1000	57.6	57.6	 482	unbonded
  92	4100	1.3	1.3	18487	low gain
  93	4100	1.6	1.6	13957	low gain
  94	4100	1.0	1.0	20733	low gain
  95	4100	1.4	1.4	17706	low gain
  96	4100	1.4	1.4	16628	low gain
  97	4100	1.0	1.0	24471	low gain
  98	4100	1.2	1.2	18582	low gain
  99	1000	57.9	57.9	 519	unbonded
 100	4100	1.7	1.7	15199	low gain
 101	4100	1.3	1.3	17090	low gain
 102	4100	1.5	1.5	16275	low gain
 103	4100	1.1	1.1	22644	low gain
 104	4100	1.5	1.5	16384	low gain
 105	4100	1.2	1.2	20860	low gain
 106	4100	1.2	1.2	20941	low gain
 107	1000	57.0	57.0	 489	unbonded
 108	4100	1.7	1.7	13731	low gain
 109	4100	1.1	1.1	20364	low gain
 110	4100	1.2	1.2	20065	low gain
 111	4100	1.0	1.0	25003	low gain
 112	4100	1.2	1.2	20144	low gain
 113	4100	1.3	1.3	18690	low gain
 114	4100	1.2	1.2	20380	low gain
 115	1000	55.5	55.5	 531	unbonded
 116	4100	1.1	1.1	22076	low gain
 117	4100	1.2	1.2	21523	low gain
 118	4100	1.3	1.3	18080	low gain
 119	4100	0.6	0.6	36288	low gain
 120	4100	1.1	1.1	22848	low gain
 121	4100	1.7	1.7	14823	low gain
 122	4100	1.1	1.1	21484	low gain
 123	4000	60.0	60.0	 857	high noise
