#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	1.2	1.2	19402	low gain
   2	4100	1.1	1.1	21498	low gain
   3	4100	1.3	1.3	20555	low gain
   4	4100	1.1	1.1	22825	low gain
   5	1000	79.9	79.9	 507	unbonded
   6	4104	1.4	1.4	14970	low gain
   7	4100	1.0	1.0	21794	low gain
   8	4100	1.3	1.3	18205	low gain
   9	4100	0.9	0.9	26559	low gain
  10	4100	0.8	0.8	27411	low gain
  11	4100	1.1	1.1	21525	low gain
  12	4100	0.6	0.6	42741	low gain
  13	1000	76.3	76.3	 389	unbonded
  14	4100	1.8	1.8	13674	low gain
  15	4100	1.0	1.0	24186	low gain
  16	4100	1.4	1.4	15979	low gain
  17	4100	1.4	1.4	18304	low gain
  18	4100	0.9	0.9	25454	low gain
  19	4100	0.9	0.9	28022	low gain
  20	4100	1.0	1.0	24145	low gain
  21	1000	77.3	77.3	 407	unbonded
  22	4100	1.1	1.1	19310	low gain
  23	4100	0.9	0.9	25937	low gain
  24	4100	1.1	1.1	20508	low gain
  25	4100	0.9	0.9	25613	low gain
  26	4100	1.1	1.1	21177	low gain
  27	4100	0.8	0.8	27262	low gain
  28	4100	0.7	0.7	32612	low gain
  29	1000	76.5	76.5	 400	unbonded
  30	4100	1.3	1.3	18753	low gain
  31	4100	0.8	0.8	29963	low gain
  32	4100	1.2	1.2	19246	low gain
  33	4100	1.1	1.1	20012	low gain
  34	4100	0.8	0.8	30182	low gain
  35	4100	0.8	0.8	28301	low gain
  36	4100	1.0	1.0	23374	low gain
  37	1000	76.1	76.1	 363	unbonded
  38	4100	1.2	1.2	20312	low gain
  39	4100	1.0	1.0	21482	low gain
  40	4100	0.8	0.8	31834	low gain
  41	4100	1.0	1.0	23709	low gain
  42	4100	0.7	0.7	31069	low gain
  43	4100	1.0	1.0	22957	low gain
  44	4100	0.8	0.8	29381	low gain
  45	1000	77.8	77.8	 404	unbonded
  46	4100	1.3	1.3	17239	low gain
  47	4100	0.8	0.8	29997	low gain
  48	4100	1.0	1.0	20695	low gain
  49	4100	0.9	0.9	24325	low gain
  50	4100	0.9	0.9	26758	low gain
  51	4100	0.9	0.9	25846	low gain
  52	4100	1.0	1.0	20660	low gain
  53	1000	75.8	75.8	 393	unbonded
  54	4100	1.8	1.8	11939	low gain
  55	4100	1.2	1.2	21335	low gain
  56	4100	1.3	1.3	19102	low gain
  57	4100	0.8	0.8	32597	low gain
  58	4100	0.7	0.7	37823	low gain
  59	4100	1.5	1.5	15500	low gain
  60	4100	0.9	0.9	26101	low gain
  61	1000	77.2	77.2	 386	unbonded
  62	4100	0.9	0.9	24919	low gain
  63	4100	0.9	0.9	25088	low gain
  64	4100	1.1	1.1	20521	low gain
  65	4100	1.3	1.3	18675	low gain
  66	4100	1.0	1.0	26048	low gain
  67	4100	1.1	1.1	20624	low gain
  68	4100	1.3	1.3	17692	low gain
  69	1000	79.2	79.2	 398	unbonded
  70	4100	1.3	1.3	19400	low gain
  71	4100	0.9	0.9	26374	low gain
  72	4100	1.3	1.3	17891	low gain
  73	4104	1.0	1.0	20961	low gain
  74	4100	0.9	0.9	25774	low gain
