#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	0.4	0.4	51402	low gain
   2	4100	0.7	0.7	33107	low gain
   3	1000	72.5	72.5	 454	unbonded
   4	4100	1.0	1.0	23830	low gain
   5	4100	1.0	1.0	29812	low gain
   6	4104	0.7	0.7	30862	low gain
   7	4100	0.9	0.9	24820	low gain
   8	4100	0.6	0.6	39939	low gain
   9	4100	0.5	0.5	47397	low gain
  10	4100	0.7	0.7	31352	low gain
  11	1000	69.2	69.2	 424	unbonded
  12	4100	1.0	1.0	23669	low gain
  13	4100	0.8	0.8	25699	low gain
  14	4100	0.7	0.7	37401	low gain
  15	4100	0.4	0.4	61550	low gain
  16	4100	0.6	0.6	36921	low gain
  17	4100	1.0	1.0	24584	low gain
  18	4100	0.5	0.5	43194	low gain
  19	1000	69.8	69.8	 405	unbonded
  20	4100	1.1	1.1	18434	low gain
  21	4100	0.9	0.9	22952	low gain
  22	4100	0.8	0.8	29538	low gain
  23	4100	0.4	0.4	61047	low gain
  24	4100	1.0	1.0	23027	low gain
  25	4100	0.6	0.6	39651	low gain
  26	4100	1.0	1.0	24606	low gain
  27	1000	69.9	69.9	 423	unbonded
  28	4100	1.3	1.3	17713	low gain
  29	4100	0.8	0.8	30481	low gain
  30	4100	0.6	0.6	38811	low gain
  31	4100	0.2	0.2	99757	low gain
  32	4100	0.5	0.5	56779	low gain
  33	4100	0.4	0.4	69240	low gain
  34	4100	0.8	0.8	26798	low gain
  35	1000	70.0	70.0	 440	unbonded
  36	4100	0.9	0.9	24917	low gain
  37	4100	0.5	0.5	39812	low gain
  38	4100	0.6	0.6	33553	low gain
  39	4100	0.9	0.9	26741	low gain
  40	4100	0.5	0.5	51056	low gain
  41	4100	0.9	0.9	25603	low gain
  42	4100	0.5	0.5	41967	low gain
  43	1000	69.4	69.4	 430	unbonded
  44	4100	1.0	1.0	21874	low gain
  45	4100	0.5	0.5	51194	low gain
  46	4100	0.9	0.9	23730	low gain
  47	4100	0.5	0.5	41887	low gain
  48	4100	0.8	0.8	26901	low gain
  49	4100	0.9	0.9	24955	low gain
  50	4100	1.0	1.0	25159	low gain
  51	1000	70.4	70.4	 419	unbonded
  52	4100	0.9	0.9	24163	low gain
  53	4100	0.7	0.7	31467	low gain
  54	4100	0.5	0.5	48106	low gain
  55	4100	0.4	0.4	56883	low gain
  56	4100	0.4	0.4	69694	low gain
  57	4100	0.7	0.7	33518	low gain
  58	4100	1.2	1.2	18335	low gain
  59	1000	72.2	72.2	 393	unbonded
  60	4100	0.8	0.8	29216	low gain
  61	4100	1.0	1.0	24021	low gain
  62	4100	0.7	0.7	33384	low gain
  63	4100	0.8	0.8	30112	low gain
  64	4100	0.7	0.7	36079	low gain
  65	4100	1.0	1.0	25411	low gain
  66	4100	1.0	1.0	22939	low gain
  67	1000	68.1	68.1	 406	unbonded
  68	4100	0.7	0.7	31690	low gain
  69	4100	1.1	1.1	20530	low gain
  70	4100	0.8	0.8	30993	low gain
  71	4100	0.7	0.7	29635	low gain
  72	4100	0.7	0.7	34480	low gain
