#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	1.2	1.2	18617	low gain
   2	4100	1.0	1.0	24062	low gain
   3	4100	1.5	1.5	16587	low gain
   4	4100	1.0	1.0	23934	low gain
   5	4000	62.5	62.5	 592	high noise
   6	4104	1.5	1.5	13963	low gain
   7	4100	1.1	1.1	22890	low gain
   8	4100	1.1	1.1	21060	low gain
   9	4100	1.0	1.0	22895	low gain
  10	4100	1.0	1.0	23587	low gain
  11	4100	1.4	1.4	17210	low gain
  12	4100	1.4	1.4	18524	low gain
  13	1000	64.6	64.6	 460	unbonded
  14	4100	1.2	1.2	20916	low gain
  15	4100	1.0	1.0	23563	low gain
  16	4100	1.3	1.3	17530	low gain
  17	4100	1.8	1.8	13965	low gain
  18	4100	1.3	1.3	18072	low gain
  19	4100	1.1	1.1	21731	low gain
  20	4100	1.3	1.3	16706	low gain
  21	1000	66.7	66.7	 444	unbonded
  22	4100	1.6	1.6	15436	low gain
  23	4100	1.2	1.2	19373	low gain
  24	4100	1.1	1.1	19648	low gain
  25	4100	1.6	1.6	14349	low gain
  26	4100	1.1	1.1	20240	low gain
  27	4100	1.4	1.4	16978	low gain
  28	4100	1.1	1.1	19455	low gain
  29	1000	64.5	64.5	 443	unbonded
  30	4100	1.7	1.7	13537	low gain
  31	4100	1.1	1.1	21994	low gain
  32	4100	1.3	1.3	18653	low gain
  33	4100	0.7	0.7	32631	low gain
  34	4100	1.1	1.1	21225	low gain
  35	4100	1.6	1.6	15148	low gain
  36	4100	1.2	1.2	18076	low gain
  37	1000	66.0	66.0	 447	unbonded
  38	4100	1.3	1.3	16050	low gain
  39	4100	1.0	1.0	22349	low gain
  40	4100	1.7	1.7	15303	low gain
  41	4100	1.2	1.2	18677	low gain
  42	4100	1.4	1.4	15435	low gain
  43	4100	0.9	0.9	27738	low gain
  44	4100	1.3	1.3	16307	low gain
  45	1000	66.6	66.6	 443	unbonded
  46	4100	1.9	1.9	12086	low gain
  47	4100	1.1	1.1	21857	low gain
  48	4100	1.3	1.3	18500	low gain
  49	4100	1.1	1.1	21244	low gain
  50	4100	1.2	1.2	19507	low gain
  51	4100	1.3	1.3	17500	low gain
  52	4100	1.4	1.4	15263	low gain
  53	1000	65.1	65.1	 445	unbonded
  54	4100	1.2	1.2	18763	low gain
  55	4100	1.3	1.3	18865	low gain
  56	4100	1.1	1.1	21819	low gain
  57	4100	1.4	1.4	18478	low gain
  58	4100	1.3	1.3	17083	low gain
  59	4100	1.1	1.1	22288	low gain
  60	4100	0.9	0.9	25570	low gain
  61	1000	67.9	67.9	 455	unbonded
  62	4100	1.5	1.5	16610	low gain
  63	4100	0.9	0.9	26046	low gain
  64	4100	1.4	1.4	18163	low gain
  65	4100	1.1	1.1	22789	low gain
  66	4100	1.4	1.4	17278	low gain
  67	4100	1.0	1.0	22113	low gain
  68	4100	1.3	1.3	19392	low gain
  69	1000	69.7	69.7	 464	unbonded
  70	4100	1.8	1.8	13618	low gain
  71	4100	1.5	1.5	15106	low gain
  72	4100	1.5	1.5	16270	low gain
  73	4104	1.0	1.0	22581	low gain
  74	4100	1.1	1.1	22238	low gain
  75	4100	1.6	1.6	15863	low gain
  76	4100	1.4	1.4	16001	low gain
  77	1000	67.9	67.9	 421	unbonded
  78	4100	1.3	1.3	18711	low gain
  79	4100	1.0	1.0	24019	low gain
  80	4100	1.3	1.3	18174	low gain
  81	4100	1.4	1.4	17299	low gain
  82	4100	1.3	1.3	18164	low gain
  83	4100	1.7	1.7	14736	low gain
  84	4100	1.1	1.1	22905	low gain
  85	1000	68.0	68.0	 454	unbonded
  86	4100	1.0	1.0	21492	low gain
  87	4100	1.5	1.5	15167	low gain
  88	4100	1.2	1.2	20194	low gain
  89	4100	1.1	1.1	20347	low gain
  90	4100	1.0	1.0	24214	low gain
  91	4100	0.9	0.9	24798	low gain
  92	4100	0.9	0.9	30168	low gain
  93	1000	69.7	69.7	 452	unbonded
