#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	1.0	1.0	21614	low gain
   2	4100	0.6	0.6	36452	low gain
   3	4100	0.9	0.9	24771	low gain
   4	4100	1.0	1.0	25490	low gain
   5	1000	78.2	78.2	 518	unbonded
   6	4104	1.6	1.6	13291	low gain
   7	4100	1.2	1.2	19158	low gain
   8	4100	1.0	1.0	24359	low gain
   9	4100	0.9	0.9	25305	low gain
  10	4100	1.0	1.0	24588	low gain
  11	4100	0.9	0.9	25834	low gain
  12	4100	1.5	1.5	16495	low gain
  13	1000	75.3	75.3	 383	unbonded
  14	4100	1.7	1.7	14758	low gain
  15	4100	1.1	1.1	21989	low gain
  16	4100	1.1	1.1	21150	low gain
  17	4100	0.7	0.7	36512	low gain
  18	4100	0.9	0.9	26138	low gain
  19	4100	1.2	1.2	18525	low gain
  20	4100	1.4	1.4	15513	low gain
  21	1000	75.1	75.1	 391	unbonded
  22	4100	1.4	1.4	16907	low gain
  23	4100	1.4	1.4	16213	low gain
  24	4100	1.0	1.0	22744	low gain
  25	4100	0.8	0.8	29569	low gain
  26	4100	1.0	1.0	23471	low gain
  27	4100	1.0	1.0	21723	low gain
  28	4100	1.4	1.4	15609	low gain
  29	1000	74.8	74.8	 370	unbonded
  30	4100	1.6	1.6	14655	low gain
  31	4100	0.9	0.9	25443	low gain
  32	4100	1.3	1.3	18005	low gain
  33	4100	0.7	0.7	31153	low gain
  34	4100	0.9	0.9	26365	low gain
  35	4100	1.6	1.6	15396	low gain
  36	4100	1.1	1.1	21357	low gain
  37	1000	73.8	73.8	 431	unbonded
  38	4100	1.4	1.4	15791	low gain
  39	4100	0.6	0.6	37528	low gain
  40	4100	1.3	1.3	17644	low gain
  41	4100	0.9	0.9	22193	low gain
  42	4100	1.2	1.2	18990	low gain
  43	4100	0.5	0.5	45986	low gain
  44	4100	0.9	0.9	26634	low gain
  45	1000	76.6	76.6	 371	unbonded
  46	4100	1.2	1.2	19485	low gain
  47	4100	1.1	1.1	20504	low gain
  48	4100	1.5	1.5	15698	low gain
  49	4100	0.8	0.8	27355	low gain
  50	4100	0.9	0.9	27365	low gain
  51	4100	0.7	0.7	34380	low gain
  52	4100	1.3	1.3	16655	low gain
  53	1000	74.5	74.5	 413	unbonded
  54	4100	1.0	1.0	20901	low gain
  55	4100	1.3	1.3	18367	low gain
  56	4100	0.6	0.6	42259	low gain
  57	4100	0.7	0.7	34760	low gain
  58	4100	0.8	0.8	28460	low gain
  59	4100	1.2	1.2	20940	low gain
  60	4100	0.9	0.9	25029	low gain
  61	1000	74.4	74.4	 390	unbonded
  62	4100	1.5	1.5	15691	low gain
  63	4100	1.1	1.1	21837	low gain
  64	4100	1.1	1.1	22220	low gain
  65	4100	1.0	1.0	25222	low gain
  66	4100	1.3	1.3	20248	low gain
  67	4100	1.2	1.2	19702	low gain
  68	4100	1.2	1.2	19485	low gain
  69	1000	76.5	76.5	 424	unbonded
  70	4100	1.2	1.2	20658	low gain
  71	4100	1.2	1.2	18864	low gain
  72	4100	1.0	1.0	22754	low gain
  73	4104	0.7	0.7	36016	low gain
