#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	1.2	1.2	19348	low gain
   2	4100	0.9	0.9	24146	low gain
   3	4100	1.3	1.3	20363	low gain
   4	4100	1.3	1.3	19132	low gain
   5	4000	72.0	72.0	 559	high noise
   6	4104	1.3	1.3	17477	low gain
   7	4100	0.9	0.9	26714	low gain
   8	4100	1.4	1.4	16061	low gain
   9	4100	1.2	1.2	20661	low gain
  10	4100	1.1	1.1	21881	low gain
  11	4100	1.1	1.1	21616	low gain
  12	4100	1.3	1.3	17420	low gain
  13	1000	66.2	66.2	 433	unbonded
  14	4100	1.2	1.2	19392	low gain
  15	4100	0.9	0.9	25179	low gain
  16	4100	1.0	1.0	22143	low gain
  17	4100	1.5	1.5	17207	low gain
  18	4100	0.7	0.7	35449	low gain
  19	4100	1.2	1.2	19294	low gain
  20	4100	1.1	1.1	20335	low gain
  21	1000	65.7	65.7	 440	unbonded
  22	4100	1.5	1.5	16507	low gain
  23	4100	1.2	1.2	20088	low gain
  24	4100	1.1	1.1	21554	low gain
  25	4100	1.2	1.2	19305	low gain
  26	4100	1.5	1.5	16544	low gain
  27	4100	1.5	1.5	15150	low gain
  28	4100	1.1	1.1	20717	low gain
  29	1000	66.5	66.5	 442	unbonded
  30	4100	1.0	1.0	22733	low gain
  31	4100	0.5	0.5	56127	low gain
  32	4100	0.8	0.8	31224	low gain
  33	4100	0.9	0.9	25396	low gain
  34	4100	1.4	1.4	15932	low gain
  35	4100	1.0	1.0	23531	low gain
  36	4100	0.7	0.7	34107	low gain
  37	1000	65.5	65.5	 433	unbonded
  38	4100	1.1	1.1	19513	low gain
  39	4100	0.7	0.7	32863	low gain
  40	4100	1.4	1.4	17085	low gain
  41	4100	1.3	1.3	17706	low gain
  42	4100	1.3	1.3	17515	low gain
  43	4100	0.7	0.7	30699	low gain
  44	4100	0.5	0.5	44376	low gain
  45	1000	67.5	67.5	 450	unbonded
  46	4100	1.5	1.5	14801	low gain
  47	4100	1.3	1.3	18399	low gain
  48	4100	1.0	1.0	21573	low gain
  49	4100	1.2	1.2	19712	low gain
  50	4100	0.9	0.9	25089	low gain
  51	4100	1.4	1.4	17909	low gain
  52	4100	1.1	1.1	20146	low gain
  53	1000	66.6	66.6	 435	unbonded
  54	4100	1.3	1.3	16723	low gain
  55	4100	0.8	0.8	28191	low gain
  56	4100	1.0	1.0	24311	low gain
  57	4100	1.1	1.1	22074	low gain
  58	4100	1.4	1.4	15073	low gain
  59	4100	1.2	1.2	18817	low gain
  60	4100	0.7	0.7	33863	low gain
  61	1000	66.7	66.7	 439	unbonded
  62	4100	1.2	1.2	18471	low gain
  63	4100	1.5	1.5	17778	low gain
  64	4100	1.0	1.0	24259	low gain
  65	4100	1.6	1.6	15870	low gain
  66	4100	0.9	0.9	24153	low gain
  67	4100	0.9	0.9	27323	low gain
  68	4100	1.2	1.2	20970	low gain
  69	1000	67.6	67.6	 457	unbonded
  70	4100	1.1	1.1	20253	low gain
  71	4100	0.9	0.9	26731	low gain
  72	4100	1.0	1.0	24366	low gain
  73	4104	1.0	1.0	21662	low gain
