#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	1.5	1.5	15597	low gain
   2	4100	1.2	1.2	19080	low gain
   3	4100	1.4	1.4	17987	low gain
   4	4100	1.0	1.0	23293	low gain
   5	4000	58.4	58.4	 686	high noise
   6	4104	0.9	0.9	22111	low gain
   7	4100	1.6	1.6	15071	low gain
   8	4100	1.1	1.1	21605	low gain
   9	4100	1.3	1.3	19596	low gain
  10	4100	1.5	1.5	16164	low gain
  11	4100	0.9	0.9	21296	low gain
  12	4100	1.2	1.2	20621	low gain
  13	1000	56.1	56.1	 499	unbonded
  14	4100	1.6	1.6	14563	low gain
  15	4100	1.3	1.3	18577	low gain
  16	4100	1.0	1.0	23050	low gain
  17	4100	1.5	1.5	17116	low gain
  18	4100	1.2	1.2	19566	low gain
  19	4100	0.7	0.7	33876	low gain
  20	4100	1.4	1.4	16180	low gain
  21	1000	56.9	56.9	 480	unbonded
  22	4100	1.3	1.3	18956	low gain
  23	4100	1.2	1.2	18992	low gain
  24	4100	0.8	0.8	28117	low gain
  25	4100	1.4	1.4	17065	low gain
  26	4100	1.4	1.4	16832	low gain
  27	4100	1.1	1.1	20553	low gain
  28	4100	0.8	0.8	28071	low gain
  29	1000	55.3	55.3	 512	unbonded
  30	4100	1.2	1.2	20628	low gain
  31	4100	0.9	0.9	24981	low gain
  32	4100	1.5	1.5	15446	low gain
  33	4100	1.1	1.1	21607	low gain
  34	4100	1.0	1.0	23012	low gain
  35	4100	1.2	1.2	20674	low gain
  36	4100	1.2	1.2	18565	low gain
  37	1000	56.6	56.6	 495	unbonded
  38	4100	1.3	1.3	16348	low gain
  39	4100	1.3	1.3	17718	low gain
  40	4100	1.3	1.3	19246	low gain
  41	4100	1.5	1.5	15477	low gain
  42	4100	1.0	1.0	23104	low gain
  43	4100	1.3	1.3	16687	low gain
  44	4100	1.3	1.3	18731	low gain
  45	1000	57.8	57.8	 494	unbonded
  46	4100	1.2	1.2	19987	low gain
  47	4100	1.4	1.4	17445	low gain
  48	4100	1.1	1.1	21711	low gain
  49	4100	1.2	1.2	17648	low gain
  50	4100	1.3	1.3	16804	low gain
  51	4100	1.2	1.2	20741	low gain
  52	4100	1.2	1.2	18123	low gain
  53	1000	56.0	56.0	 498	unbonded
  54	4100	1.6	1.6	14173	low gain
  55	4100	1.2	1.2	19543	low gain
  56	4100	1.3	1.3	17793	low gain
  57	4100	0.8	0.8	29460	low gain
  58	4100	1.1	1.1	19391	low gain
  59	4100	1.8	1.8	13999	low gain
  60	4100	1.3	1.3	17251	low gain
  61	1000	58.3	58.3	 455	unbonded
  62	4100	1.8	1.8	12645	low gain
  63	4100	1.5	1.5	16604	low gain
  64	4100	1.1	1.1	21030	low gain
  65	4100	1.2	1.2	21821	low gain
  66	4100	1.3	1.3	18375	low gain
  67	4100	0.7	0.7	31870	low gain
