#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	1.3	1.3	17903	low gain
   2	4100	1.5	1.5	14119	low gain
   3	4100	1.6	1.6	14741	low gain
   4	4100	1.8	1.8	12803	low gain
   5	1000	80.4	80.4	 508	unbonded
   6	4104	1.5	1.5	14172	low gain
   7	4100	1.3	1.3	17542	low gain
   8	4100	1.5	1.5	15027	low gain
   9	4100	1.3	1.3	17421	low gain
  10	4100	1.5	1.5	15504	low gain
  11	4100	1.2	1.2	19757	low gain
  12	4100	1.5	1.5	14973	low gain
  13	1000	76.3	76.3	 388	unbonded
  14	4100	1.5	1.5	16733	low gain
  15	4100	1.3	1.3	17710	low gain
  16	4100	1.4	1.4	17017	low gain
  17	4100	1.4	1.4	16742	low gain
  18	4100	1.5	1.5	14442	low gain
  19	4100	1.5	1.5	14461	low gain
  20	4100	1.3	1.3	17289	low gain
  21	1000	77.4	77.4	 408	unbonded
  22	4100	1.7	1.7	12826	low gain
  23	4100	1.6	1.6	14786	low gain
  24	4100	1.3	1.3	18102	low gain
  25	4100	0.9	0.9	26001	low gain
  26	4100	1.1	1.1	20158	low gain
  27	4100	1.5	1.5	15670	low gain
  28	4100	1.1	1.1	18302	low gain
  29	1000	76.3	76.3	 385	unbonded
  30	4100	1.4	1.4	17763	low gain
  31	4100	0.8	0.8	29154	low gain
  32	4100	1.5	1.5	15839	low gain
  33	4100	1.2	1.2	19175	low gain
  34	4100	1.2	1.2	19264	low gain
  35	4100	1.5	1.5	16387	low gain
  36	4100	1.3	1.3	18032	low gain
  37	1000	76.5	76.5	 412	unbonded
  38	4100	1.5	1.5	15116	low gain
  39	4100	1.6	1.6	13865	low gain
  40	4100	1.3	1.3	18084	low gain
  41	4100	1.7	1.7	14087	low gain
  42	4100	1.2	1.2	20414	low gain
  43	4100	1.4	1.4	16059	low gain
  44	4100	1.6	1.6	15281	low gain
  45	1000	78.5	78.5	 389	unbonded
  46	4100	1.5	1.5	15261	low gain
  47	4100	1.7	1.7	13317	low gain
  48	4100	1.2	1.2	19042	low gain
  49	4100	1.6	1.6	13959	low gain
  50	4100	1.3	1.3	17927	low gain
  51	4100	1.0	1.0	22471	low gain
  52	4100	1.2	1.2	18443	low gain
  53	1000	76.6	76.6	 385	unbonded
  54	4100	1.7	1.7	12675	low gain
  55	4100	1.2	1.2	20198	low gain
  56	4100	1.2	1.2	18917	low gain
  57	4100	0.9	0.9	24883	low gain
  58	4100	1.2	1.2	20387	low gain
  59	4100	1.5	1.5	16333	low gain
  60	4100	1.5	1.5	15997	low gain
  61	1000	77.4	77.4	 405	unbonded
  62	4100	1.3	1.3	17901	low gain
  63	4100	1.8	1.8	13759	low gain
  64	4100	1.1	1.1	22486	low gain
