#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	0.8	0.8	28175	low gain
   2	4100	0.7	0.7	33110	low gain
   3	4100	0.9	0.9	30366	low gain
   4	4100	0.5	0.5	44645	low gain
   5	1000	76.5	76.5	 529	unbonded
   6	4104	0.7	0.7	26120	low gain
   7	4100	0.7	0.7	32373	low gain
   8	4100	0.7	0.7	33087	low gain
   9	4100	0.5	0.5	43978	low gain
  10	4100	0.4	0.4	65831	low gain
  11	4100	1.1	1.1	22283	low gain
  12	4100	0.8	0.8	28988	low gain
  13	1000	71.7	71.7	 429	unbonded
  14	4100	0.4	0.4	52568	low gain
  15	4100	1.0	1.0	25151	low gain
  16	4100	0.6	0.6	37725	low gain
  17	4100	0.7	0.7	32069	low gain
  18	4100	0.6	0.6	38422	low gain
  19	4100	1.1	1.1	21862	low gain
  20	4100	0.6	0.6	40785	low gain
  21	1000	70.9	70.9	 424	unbonded
  22	4100	0.9	0.9	27847	low gain
  23	4100	0.4	0.4	64291	low gain
  24	4100	0.3	0.3	75283	low gain
  25	4100	0.7	0.7	32114	low gain
  26	4100	0.9	0.9	25324	low gain
  27	4100	0.7	0.7	30258	low gain
  28	4100	0.8	0.8	27188	low gain
  29	1000	71.1	71.1	 401	unbonded
  30	4100	1.0	1.0	23738	low gain
  31	4100	0.2	0.2	119130	low gain
  32	4100	0.4	0.4	58839	low gain
  33	4100	0.8	0.8	27260	low gain
  34	4100	0.8	0.8	31812	low gain
  35	4100	0.6	0.6	41379	low gain
  36	4100	0.9	0.9	24878	low gain
  37	1000	70.5	70.5	 412	unbonded
  38	4100	0.9	0.9	25127	low gain
  39	4100	0.6	0.6	44114	low gain
  40	4100	0.7	0.7	37687	low gain
  41	4100	0.5	0.5	46724	low gain
  42	4100	0.8	0.8	28491	low gain
  43	4100	0.8	0.8	30833	low gain
  44	4100	0.9	0.9	23626	low gain
  45	1000	72.8	72.8	 416	unbonded
  46	4100	0.7	0.7	32591	low gain
  47	4100	0.8	0.8	29778	low gain
  48	4100	0.8	0.8	32862	low gain
  49	4100	0.5	0.5	51597	low gain
  50	4100	1.1	1.1	22553	low gain
  51	4100	0.4	0.4	60597	low gain
  52	4100	0.7	0.7	30429	low gain
  53	1000	71.2	71.2	 407	unbonded
  54	4100	0.7	0.7	29825	low gain
  55	4100	0.5	0.5	45643	low gain
  56	4100	1.0	1.0	23138	low gain
  57	4100	1.0	1.0	25496	low gain
  58	4100	0.5	0.5	46170	low gain
  59	4100	1.0	1.0	24195	low gain
  60	4100	1.1	1.1	20798	low gain
  61	1000	70.7	70.7	 406	unbonded
  62	4100	1.0	1.0	21991	low gain
  63	4100	1.0	1.0	25310	low gain
  64	4100	0.7	0.7	31703	low gain
  65	4100	1.6	1.6	15293	low gain
  66	4100	0.7	0.7	36467	low gain
  67	4100	0.4	0.4	53224	low gain
  68	4100	1.1	1.1	21369	low gain
  69	1000	73.0	73.0	 425	unbonded
  70	4100	1.2	1.2	20560	low gain
  71	4100	0.6	0.6	35059	low gain
  72	4100	1.0	1.0	24878	low gain
  73	4104	0.9	0.9	23615	low gain
  74	4100	1.0	1.0	21148	low gain
  75	4100	0.7	0.7	35956	low gain
  76	4100	0.7	0.7	32339	low gain
  77	1000	72.1	72.1	 425	unbonded
