#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	1.0	1.0	23311	low gain
   2	4100	1.1	1.1	21037	low gain
   3	1000	68.5	68.5	 444	unbonded
   4	4100	1.6	1.6	15111	low gain
   5	4100	1.6	1.6	20215	low gain
   6	4104	1.0	1.0	21864	low gain
   7	4100	1.2	1.2	19858	low gain
   8	4100	1.1	1.1	22430	low gain
   9	4100	1.3	1.3	18717	low gain
  10	4100	1.0	1.0	22377	low gain
  11	1000	66.6	66.6	 424	unbonded
  12	4100	1.2	1.2	18550	low gain
  13	4100	1.3	1.3	17304	low gain
  14	4100	0.9	0.9	25925	low gain
  15	4100	0.9	0.9	27330	low gain
  16	4100	1.2	1.2	18725	low gain
  17	4100	1.3	1.3	17892	low gain
  18	4100	1.2	1.2	19033	low gain
  19	1000	66.9	66.9	 481	unbonded
  20	4100	1.4	1.4	15751	low gain
  21	4100	1.0	1.0	23097	low gain
  22	4100	1.2	1.2	21916	low gain
  23	4100	1.1	1.1	21728	low gain
  24	4100	0.9	0.9	25552	low gain
  25	4100	1.4	1.4	16605	low gain
  26	4100	1.1	1.1	22890	low gain
  27	1000	66.4	66.4	 459	unbonded
  28	4100	1.2	1.2	18310	low gain
  29	4100	0.9	0.9	25614	low gain
  30	4100	1.3	1.3	18667	low gain
  31	4100	1.4	1.4	15495	low gain
  32	4100	1.2	1.2	18651	low gain
  33	4100	1.0	1.0	23824	low gain
  34	4100	1.3	1.3	17843	low gain
  35	1000	66.0	66.0	 443	unbonded
  36	4100	1.4	1.4	15999	low gain
  37	4100	1.1	1.1	21815	low gain
  38	4100	1.1	1.1	18969	low gain
  39	4100	1.2	1.2	19358	low gain
  40	4100	1.0	1.0	24702	low gain
  41	4100	1.2	1.2	18183	low gain
  42	4100	1.3	1.3	18696	low gain
  43	1000	69.1	69.1	 433	unbonded
  44	4100	1.5	1.5	13722	low gain
  45	4100	1.2	1.2	20167	low gain
  46	4100	1.3	1.3	17352	low gain
  47	4100	1.3	1.3	17280	low gain
  48	4100	0.7	0.7	31544	low gain
  49	4100	1.2	1.2	19239	low gain
  50	4100	1.1	1.1	21257	low gain
  51	1000	68.6	68.6	 464	unbonded
  52	4100	1.2	1.2	16516	low gain
  53	4100	1.3	1.3	17868	low gain
  54	4100	1.5	1.5	15341	low gain
  55	4100	0.7	0.7	32106	low gain
  56	4100	0.9	0.9	28043	low gain
  57	4100	0.9	0.9	26577	low gain
  58	4100	1.8	1.8	12455	low gain
  59	1000	69.7	69.7	 436	unbonded
  60	4100	1.5	1.5	14999	low gain
  61	4100	1.4	1.4	16746	low gain
  62	4100	1.3	1.3	19619	low gain
  63	4100	1.4	1.4	18354	low gain
  64	4100	1.5	1.5	15800	low gain
  65	4100	1.2	1.2	22665	low gain
  66	4100	1.2	1.2	20613	low gain
  67	1000	66.8	66.8	 423	unbonded
  68	4100	1.2	1.2	19289	low gain
  69	4100	1.1	1.1	21153	low gain
  70	4100	1.1	1.1	21813	low gain
  71	4100	1.4	1.4	17181	low gain
  72	4100	1.3	1.3	19160	low gain
  73	4104	1.2	1.2	17424	low gain
  74	4100	1.6	1.6	15368	low gain
  75	1000	69.6	69.6	 442	unbonded
  76	4100	1.4	1.4	16156	low gain
  77	4100	1.4	1.4	17560	low gain
  78	4100	1.5	1.5	16413	low gain
  79	4100	1.6	1.6	15350	low gain
  80	4100	1.1	1.1	19826	low gain
  81	4100	1.4	1.4	18099	low gain
  82	4100	1.4	1.4	16170	low gain
  83	1000	68.1	68.1	 424	unbonded
  84	4100	1.1	1.1	21369	low gain
  85	4100	1.3	1.3	18638	low gain
