#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	1.7	1.7	14473	low gain
   2	4100	1.2	1.2	19404	low gain
   3	4100	0.9	0.9	26607	low gain
   4	4100	1.1	1.1	20623	low gain
   5	1000	76.8	76.8	 501	unbonded
   6	4104	1.3	1.3	16834	low gain
   7	4100	1.5	1.5	16608	low gain
   8	4100	0.9	0.9	27904	low gain
   9	4100	1.2	1.2	19885	low gain
  10	4100	0.9	0.9	25169	low gain
  11	4100	1.2	1.2	19136	low gain
  12	4100	0.9	0.9	26339	low gain
  13	1000	72.1	72.1	 409	unbonded
  14	4100	1.2	1.2	19466	low gain
  15	4100	0.9	0.9	25495	low gain
  16	4100	1.1	1.1	21489	low gain
  17	4100	1.0	1.0	25080	low gain
  18	4100	0.9	0.9	27106	low gain
  19	4100	1.3	1.3	18300	low gain
  20	4100	1.5	1.5	14904	low gain
  21	1000	71.8	71.8	 382	unbonded
  22	4100	1.2	1.2	21703	low gain
  23	4100	0.6	0.6	38450	low gain
  24	4100	1.2	1.2	19748	low gain
  25	4100	1.7	1.7	14741	low gain
  26	4100	1.0	1.0	22755	low gain
  27	4100	1.2	1.2	20801	low gain
  28	4100	1.3	1.3	16906	low gain
  29	1000	72.0	72.0	 420	unbonded
  30	4100	0.9	0.9	27400	low gain
  31	4100	1.2	1.2	19873	low gain
  32	4100	0.9	0.9	28936	low gain
  33	4100	1.1	1.1	19187	low gain
  34	4100	0.9	0.9	27741	low gain
  35	4100	0.9	0.9	24970	low gain
  36	4100	1.1	1.1	20680	low gain
  37	1000	71.5	71.5	 402	unbonded
  38	4100	1.6	1.6	14586	low gain
  39	4100	1.0	1.0	22559	low gain
  40	4100	1.0	1.0	23294	low gain
  41	4100	1.0	1.0	22997	low gain
  42	4100	1.0	1.0	24535	low gain
  43	4100	0.9	0.9	26126	low gain
  44	4100	0.9	0.9	24417	low gain
  45	1000	73.0	73.0	 416	unbonded
  46	4100	1.6	1.6	14774	low gain
  47	4100	0.9	0.9	28440	low gain
  48	4100	1.2	1.2	18596	low gain
  49	4100	1.2	1.2	19213	low gain
  50	4100	1.3	1.3	17339	low gain
  51	4100	1.0	1.0	22173	low gain
  52	4100	0.7	0.7	33508	low gain
  53	1000	71.5	71.5	 412	unbonded
  54	4100	1.1	1.1	20371	low gain
  55	4100	1.1	1.1	21515	low gain
  56	4100	1.0	1.0	23215	low gain
  57	4100	1.0	1.0	25598	low gain
  58	4100	1.4	1.4	15926	low gain
  59	4100	0.9	0.9	26159	low gain
  60	4100	0.8	0.8	30956	low gain
  61	1000	71.5	71.5	 410	unbonded
  62	4100	1.3	1.3	16779	low gain
  63	4100	0.9	0.9	25530	low gain
  64	4100	1.1	1.1	22573	low gain
  65	4100	1.5	1.5	15602	low gain
  66	4100	1.0	1.0	23299	low gain
  67	4100	1.4	1.4	16527	low gain
  68	4100	1.2	1.2	20251	low gain
  69	1000	73.7	73.7	 401	unbonded
  70	4100	1.8	1.8	12879	low gain
  71	4100	1.3	1.3	18478	low gain
  72	4100	0.9	0.9	26745	low gain
  73	4104	1.1	1.1	19708	low gain
  74	4100	1.1	1.1	20708	low gain
  75	4100	1.6	1.6	15183	low gain
  76	4100	0.8	0.8	29488	low gain
  77	1000	72.7	72.7	 413	unbonded
  78	4100	0.9	0.9	24757	low gain
  79	4100	0.8	0.8	30008	low gain
  80	4100	1.0	1.0	24592	low gain
  81	4100	0.7	0.7	37551	low gain
  82	4100	0.7	0.7	30455	low gain
  83	4100	1.2	1.2	21152	low gain
  84	4100	1.0	1.0	23938	low gain
  85	1000	72.5	72.5	 422	unbonded
  86	4100	1.1	1.1	20898	low gain
  87	4100	1.0	1.0	20861	low gain
  88	4100	1.1	1.1	23838	low gain
  89	4100	1.0	1.0	25178	low gain
  90	4100	1.0	1.0	24671	low gain
  91	4100	1.0	1.0	23758	low gain
  92	4100	1.0	1.0	24062	low gain
  93	1000	73.8	73.8	 413	unbonded
  94	4100	1.6	1.6	13669	low gain
  95	4100	1.1	1.1	23120	low gain
  96	4100	1.2	1.2	21117	low gain
  97	4100	1.1	1.1	20708	low gain
  98	4100	1.1	1.1	19166	low gain
  99	4100	0.9	0.9	27701	low gain
 100	4100	1.1	1.1	21389	low gain
 101	1000	74.3	74.3	 387	unbonded
 102	4100	1.5	1.5	16460	low gain
 103	4100	0.8	0.8	29504	low gain
 104	4100	1.3	1.3	18610	low gain
 105	4100	0.9	0.9	24967	low gain
 106	4100	1.1	1.1	22820	low gain
 107	4100	1.3	1.3	18105	low gain
