#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	1.3	1.3	18858	low gain
   2	4100	0.9	0.9	25404	low gain
   3	4100	1.5	1.5	16129	low gain
   4	4100	1.6	1.6	14559	low gain
   5	4000	76.4	76.4	 549	high noise
   6	4104	1.4	1.4	13581	low gain
   7	4100	1.4	1.4	17055	low gain
   8	4100	1.7	1.7	13608	low gain
   9	4100	0.9	0.9	29232	low gain
  10	4100	1.1	1.1	21936	low gain
  11	4100	1.5	1.5	14836	low gain
  12	4100	1.5	1.5	16508	low gain
  13	1000	75.0	75.0	 386	unbonded
  14	4100	1.4	1.4	17096	low gain
  15	4100	1.3	1.3	18012	low gain
  16	4100	1.0	1.0	22088	low gain
  17	4100	1.4	1.4	18260	low gain
  18	4100	1.3	1.3	18473	low gain
  19	4100	1.1	1.1	20651	low gain
  20	4100	1.3	1.3	18409	low gain
  21	1000	75.8	75.8	 409	unbonded
  22	4100	1.7	1.7	13475	low gain
  23	4100	1.0	1.0	22747	low gain
  24	4100	1.3	1.3	17610	low gain
  25	4100	1.2	1.2	20123	low gain
  26	4100	1.8	1.8	13271	low gain
  27	4100	1.6	1.6	15439	low gain
  28	4100	1.4	1.4	16005	low gain
  29	1000	74.4	74.4	 412	unbonded
  30	4100	1.3	1.3	20095	low gain
  31	4100	1.6	1.6	14470	low gain
  32	4100	1.2	1.2	19096	low gain
  33	4100	1.5	1.5	16027	low gain
  34	4100	0.9	0.9	25674	low gain
  35	4100	1.2	1.2	20278	low gain
  36	4100	1.3	1.3	17321	low gain
  37	1000	75.1	75.1	 407	unbonded
  38	4100	1.3	1.3	18053	low gain
  39	4100	0.9	0.9	22829	low gain
  40	4100	1.2	1.2	20295	low gain
  41	4100	1.2	1.2	18816	low gain
  42	4100	1.0	1.0	22025	low gain
  43	4100	0.8	0.8	26013	low gain
  44	4100	1.4	1.4	17619	low gain
  45	1000	76.2	76.2	 412	unbonded
  46	4100	1.4	1.4	17152	low gain
  47	4100	1.3	1.3	17893	low gain
  48	4100	1.0	1.0	23255	low gain
  49	4100	1.2	1.2	20010	low gain
  50	4100	1.5	1.5	16159	low gain
  51	4100	1.1	1.1	20334	low gain
  52	4100	1.3	1.3	15963	low gain
  53	1000	74.3	74.3	 427	unbonded
  54	4100	1.4	1.4	14939	low gain
  55	4100	1.2	1.2	18967	low gain
  56	4100	1.0	1.0	24398	low gain
  57	4100	0.9	0.9	27543	low gain
  58	4100	0.7	0.7	32987	low gain
