#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	0.8	0.8	28382	low gain
   2	4100	0.8	0.8	28600	low gain
   3	1000	79.9	79.9	 385	unbonded
   4	4100	1.4	1.4	17601	low gain
   5	4100	0.9	0.9	30948	low gain
   6	4104	1.0	1.0	21045	low gain
   7	4100	1.3	1.3	19041	low gain
   8	4100	1.3	1.3	15887	low gain
   9	4100	1.1	1.1	21127	low gain
  10	4100	1.0	1.0	22396	low gain
  11	1000	76.3	76.3	 379	unbonded
  12	4100	1.1	1.1	20551	low gain
  13	4100	1.1	1.1	18507	low gain
  14	4100	1.3	1.3	18971	low gain
  15	4100	0.4	0.4	52399	low gain
  16	4100	1.1	1.1	22764	low gain
  17	4100	0.7	0.7	35156	low gain
  18	4100	1.3	1.3	17185	low gain
  19	1000	76.8	76.8	 379	unbonded
  20	4100	1.5	1.5	14888	low gain
  21	4100	1.1	1.1	19957	low gain
  22	4100	0.8	0.8	29958	low gain
  23	4100	1.3	1.3	17090	low gain
  24	4100	1.1	1.1	20930	low gain
  25	4100	0.7	0.7	33330	low gain
  26	4100	1.2	1.2	20315	low gain
  27	1000	77.5	77.5	 373	unbonded
  28	4100	1.4	1.4	15705	low gain
  29	4100	1.0	1.0	26384	low gain
  30	4100	0.8	0.8	28804	low gain
  31	4100	1.2	1.2	20113	low gain
  32	4100	1.2	1.2	20391	low gain
  33	4100	1.4	1.4	17266	low gain
  34	4100	0.8	0.8	30622	low gain
  35	1000	77.0	77.0	 415	unbonded
  36	4100	1.2	1.2	18788	low gain
  37	4100	1.2	1.2	17976	low gain
  38	4100	1.3	1.3	18436	low gain
  39	4100	0.8	0.8	28191	low gain
  40	4100	0.7	0.7	34958	low gain
  41	4100	0.7	0.7	32847	low gain
  42	4100	0.7	0.7	32434	low gain
  43	1000	76.8	76.8	 397	unbonded
  44	4100	1.4	1.4	14896	low gain
  45	4100	0.9	0.9	24219	low gain
  46	4100	1.5	1.5	14954	low gain
  47	4100	1.4	1.4	17403	low gain
  48	4100	0.8	0.8	32685	low gain
  49	4100	0.9	0.9	27684	low gain
  50	4100	0.9	0.9	26159	low gain
  51	1000	77.9	77.9	 385	unbonded
  52	4100	1.2	1.2	18463	low gain
  53	4100	1.3	1.3	17292	low gain
  54	4100	0.9	0.9	25134	low gain
  55	4100	0.7	0.7	30026	low gain
  56	4100	0.7	0.7	30623	low gain
  57	4100	1.3	1.3	18842	low gain
  58	4100	1.2	1.2	18420	low gain
  59	1000	79.4	79.4	 412	unbonded
  60	4100	1.4	1.4	16883	low gain
  61	4100	1.5	1.5	15356	low gain
  62	4100	0.5	0.5	44335	low gain
  63	4100	1.1	1.1	23668	low gain
  64	4100	1.1	1.1	21140	low gain
  65	4100	1.3	1.3	19174	low gain
  66	4100	0.8	0.8	31065	low gain
  67	1000	74.9	74.9	 373	unbonded
  68	4100	1.0	1.0	22408	low gain
  69	4100	0.7	0.7	36740	low gain
  70	4100	1.3	1.3	19672	low gain
  71	4100	0.9	0.9	25761	low gain
  72	4100	0.8	0.8	29616	low gain
  73	4104	1.1	1.1	21878	low gain
  74	4100	1.0	1.0	24714	low gain
  75	1000	78.6	78.6	 384	unbonded
  76	4100	1.4	1.4	15399	low gain
  77	4100	1.2	1.2	20949	low gain
  78	4100	0.8	0.8	31174	low gain
  79	4100	0.8	0.8	31068	low gain
  80	4100	0.9	0.9	28599	low gain
  81	4100	0.9	0.9	25210	low gain
  82	4100	0.8	0.8	31621	low gain
  83	1000	79.3	79.3	 371	unbonded
  84	4100	1.3	1.3	18681	low gain
  85	4100	1.2	1.2	19687	low gain
  86	4100	1.3	1.3	18077	low gain
  87	4100	0.9	0.9	28037	low gain
  88	4100	0.9	0.9	28673	low gain
  89	4100	1.0	1.0	21865	low gain
  90	4100	0.8	0.8	31243	low gain
  91	1000	78.0	78.0	 388	unbonded
  92	4100	1.6	1.6	14688	low gain
  93	4100	1.3	1.3	19699	low gain
  94	4100	1.3	1.3	18820	low gain
  95	4100	1.3	1.3	17662	low gain
  96	4100	1.2	1.2	21624	low gain
  97	4100	0.8	0.8	28809	low gain
  98	4100	0.8	0.8	28990	low gain
  99	1000	79.5	79.5	 382	unbonded
 100	4100	1.4	1.4	15875	low gain
 101	4100	1.2	1.2	18930	low gain
 102	4100	1.2	1.2	19623	low gain
 103	4100	1.2	1.2	20550	low gain
 104	4100	1.0	1.0	22320	low gain
