#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	0.9	0.9	28102	low gain
   2	4100	1.2	1.2	19027	low gain
   3	4100	1.3	1.3	19590	low gain
   4	4100	0.8	0.8	30025	low gain
   5	1000	79.3	79.3	 522	unbonded
   6	4104	1.3	1.3	15915	low gain
   7	4100	1.0	1.0	24237	low gain
   8	4100	1.3	1.3	17685	low gain
   9	4100	1.0	1.0	23217	low gain
  10	4100	0.6	0.6	42329	low gain
  11	4100	0.7	0.7	28470	low gain
  12	4100	1.0	1.0	23402	low gain
  13	1000	75.5	75.5	 411	unbonded
  14	4100	1.4	1.4	17327	low gain
  15	4100	0.9	0.9	25257	low gain
  16	4100	0.9	0.9	26275	low gain
  17	4100	0.9	0.9	25790	low gain
  18	4100	1.3	1.3	17684	low gain
  19	4100	0.9	0.9	24560	low gain
  20	4100	1.3	1.3	17553	low gain
  21	1000	75.4	75.4	 386	unbonded
  22	4100	1.7	1.7	14517	low gain
  23	4100	0.8	0.8	31016	low gain
  24	4100	1.1	1.1	20750	low gain
  25	4100	0.9	0.9	24963	low gain
  26	4100	0.6	0.6	38010	low gain
  27	4100	0.8	0.8	27162	low gain
  28	4100	1.1	1.1	19073	low gain
  29	1000	75.7	75.7	 414	unbonded
  30	4100	1.1	1.1	21027	low gain
  31	4100	1.2	1.2	20236	low gain
  32	4100	1.1	1.1	21075	low gain
  33	4100	1.1	1.1	20806	low gain
  34	4100	0.7	0.7	32935	low gain
  35	4100	1.1	1.1	20894	low gain
  36	4100	1.2	1.2	17802	low gain
  37	1000	75.3	75.3	 379	unbonded
  38	4100	1.3	1.3	16762	low gain
  39	4100	0.9	0.9	22661	low gain
  40	4100	0.7	0.7	34251	low gain
  41	4100	1.1	1.1	22498	low gain
  42	4100	0.7	0.7	32291	low gain
  43	4100	0.6	0.6	42367	low gain
  44	4100	0.8	0.8	25596	low gain
  45	1000	76.8	76.8	 417	unbonded
  46	4100	1.1	1.1	20749	low gain
  47	4100	1.0	1.0	21875	low gain
  48	4100	0.8	0.8	31507	low gain
  49	4100	1.2	1.2	18929	low gain
  50	4100	0.7	0.7	34937	low gain
  51	4100	0.7	0.7	33573	low gain
  52	4100	1.1	1.1	19469	low gain
  53	1000	75.6	75.6	 402	unbonded
  54	4100	0.8	0.8	26831	low gain
  55	4100	0.8	0.8	28632	low gain
  56	4100	0.9	0.9	26343	low gain
  57	4100	0.8	0.8	32340	low gain
  58	4100	0.7	0.7	30324	low gain
  59	4100	1.0	1.0	25212	low gain
  60	4100	0.9	0.9	26230	low gain
  61	1000	75.1	75.1	 388	unbonded
  62	4100	1.2	1.2	19261	low gain
  63	4100	0.9	0.9	29219	low gain
  64	4100	1.0	1.0	24945	low gain
  65	4100	1.4	1.4	16832	low gain
  66	4100	1.3	1.3	19003	low gain
  67	4100	0.9	0.9	26654	low gain
  68	4100	1.2	1.2	18683	low gain
  69	1000	77.8	77.8	 407	unbonded
  70	4100	1.6	1.6	15771	low gain
  71	4100	1.3	1.3	17910	low gain
  72	4100	0.8	0.8	27164	low gain
  73	4104	0.9	0.9	23964	low gain
  74	4100	0.9	0.9	26307	low gain
  75	4100	1.4	1.4	17057	low gain
  76	4100	0.9	0.9	23463	low gain
  77	1000	76.5	76.5	 391	unbonded
  78	4100	1.7	1.7	14715	low gain
  79	4100	1.1	1.1	21344	low gain
  80	4100	1.1	1.1	22190	low gain
  81	4100	0.9	0.9	26255	low gain
  82	4100	0.4	0.4	64418	low gain
  83	4100	1.3	1.3	17830	low gain
  84	4100	1.1	1.1	19907	low gain
  85	1000	75.7	75.7	 398	unbonded
  86	4100	1.5	1.5	16383	low gain
  87	4100	1.2	1.2	18434	low gain
  88	4100	0.9	0.9	26304	low gain
