#chan	code	gain	offset	innse	comment
   0	1100	0.0	0.0	   0	low gain
   1	4100	1.2	1.2	19909	low gain
   2	4100	1.3	1.3	17469	low gain
   3	4100	1.5	1.5	16404	low gain
   4	4100	1.5	1.5	16738	low gain
   5	1000	79.5	79.5	 508	unbonded
   6	4104	1.2	1.2	19573	low gain
   7	4100	1.3	1.3	17818	low gain
   8	4100	1.3	1.3	17445	low gain
   9	4100	1.2	1.2	19132	low gain
  10	4100	1.3	1.3	18063	low gain
  11	4100	1.3	1.3	17613	low gain
  12	4100	1.7	1.7	13629	low gain
  13	1000	75.7	75.7	 391	unbonded
  14	4100	1.3	1.3	18150	low gain
  15	4100	1.1	1.1	20857	low gain
  16	4100	1.7	1.7	14214	low gain
  17	4100	1.5	1.5	16643	low gain
  18	4100	1.2	1.2	20557	low gain
  19	4100	1.4	1.4	16604	low gain
  20	4100	1.0	1.0	21403	low gain
  21	1000	76.0	76.0	 420	unbonded
  22	4100	2.0	2.0	10311	low gain
  23	4100	1.2	1.2	20619	low gain
  24	4100	1.0	1.0	22785	low gain
  25	4100	1.4	1.4	16249	low gain
  26	4100	1.4	1.4	16859	low gain
  27	4100	1.4	1.4	15720	low gain
  28	4100	1.6	1.6	13901	low gain
  29	1000	76.0	76.0	 420	unbonded
  30	4100	2.0	2.0	12552	low gain
  31	4100	0.7	0.7	30989	low gain
  32	4100	1.7	1.7	13452	low gain
  33	4100	1.3	1.3	17831	low gain
  34	4100	1.2	1.2	18856	low gain
  35	4100	1.2	1.2	18696	low gain
  36	4100	1.5	1.5	15423	low gain
  37	1000	75.4	75.4	 398	unbonded
  38	4100	1.2	1.2	17690	low gain
  39	4100	1.2	1.2	17621	low gain
  40	4100	1.2	1.2	21549	low gain
  41	4100	1.5	1.5	15308	low gain
  42	4100	1.5	1.5	14472	low gain
  43	4100	1.3	1.3	16545	low gain
  44	4100	0.7	0.7	34580	low gain
  45	1000	77.2	77.2	 384	unbonded
  46	4100	1.4	1.4	16317	low gain
  47	4100	1.4	1.4	17299	low gain
  48	4100	1.2	1.2	19349	low gain
  49	4100	1.1	1.1	22124	low gain
  50	4100	1.3	1.3	17549	low gain
  51	4100	1.0	1.0	26053	low gain
  52	4100	1.3	1.3	16734	low gain
  53	1000	75.6	75.6	 384	unbonded
  54	4100	1.5	1.5	14869	low gain
